study_id,site_id,plot_id,tree_id,genus,species,species_code,live_or_dead,year,dbh,plot_area_m2,agb
krauss_2018,Waccamaw_Upper,1,2232,Taxodium,distichum,baldcypress,live,2005,30.3,500,290866.6492417814
krauss_2018,Waccamaw_Upper,1,2220,Taxodium,distichum,baldcypress,live,2005,30.9,500,304041.5502970405
krauss_2018,Waccamaw_Upper,1,2222,Taxodium,distichum,baldcypress,live,2005,31.5,500,317542.5622067334
krauss_2018,Waccamaw_Upper,1,2252,Taxodium,distichum,baldcypress,live,2005,31.8,500,324415.8699205461
krauss_2018,Waccamaw_Upper,1,2213,Taxodium,distichum,baldcypress,live,2005,32.3,500,336054.0084674574
krauss_2018,Waccamaw_Upper,1,2235,Taxodium,distichum,baldcypress,live,2005,32.5,500,340773.35555000266
krauss_2018,Waccamaw_Upper,1,2245,Taxodium,distichum,baldcypress,live,2005,32.65,500,344336.954911477
krauss_2018,Waccamaw_Upper,1,2251,Taxodium,distichum,baldcypress,live,2005,35.65,500,419982.93209675356
krauss_2018,Waccamaw_Upper,1,2234,Taxodium,distichum,baldcypress,live,2005,36.1,500,432054.97684980836
krauss_2018,Waccamaw_Upper,1,2272,Taxodium,distichum,baldcypress,live,2005,37.25,500,463774.8854130316
krauss_2018,Waccamaw_Upper,1,2249,Taxodium,distichum,baldcypress,live,2005,40.05,500,546283.8427619626
krauss_2018,Waccamaw_Upper,1,2228,Taxodium,distichum,baldcypress,live,2005,40.4,500,557128.6875841159
krauss_2018,Waccamaw_Upper,1,2274,Taxodium,distichum,baldcypress,live,2005,41.3,500,585562.2869806044
krauss_2018,Waccamaw_Upper,1,2240,Taxodium,distichum,baldcypress,live,2005,42.45,500,623045.8809755753
krauss_2018,Waccamaw_Upper,1,2268,Taxodium,distichum,baldcypress,live,2005,44.5,500,693096.4563647256
krauss_2018,Waccamaw_Upper,1,2211,Taxodium,distichum,baldcypress,live,2005,45.05,500,712600.3366350592
krauss_2018,Waccamaw_Upper,1,2227,Taxodium,distichum,baldcypress,live,2005,45.2,500,717971.9766741672
krauss_2018,Waccamaw_Upper,1,2266,Taxodium,distichum,baldcypress,live,2005,46.8,500,776672.937617761
krauss_2018,Waccamaw_Upper,1,2262,Taxodium,distichum,baldcypress,live,2005,50.7,500,930620.7319613867
krauss_2018,Waccamaw_Upper,1,NA,Alnus,serrulata,hazel alder,live,2005,1,500,109.76648865468727
krauss_2018,Waccamaw_Upper,1,NA,Alnus,serrulata,hazel alder,live,2005,1.3,500,205.31390851177002
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,4.5,500,5180.975977224473
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,4.8,500,6035.347945332976
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,5.4,500,7974.12691622891
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,5.7,500,9061.879511273957
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,5.9,500,9831.974760083644
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,6.3,500,11482.038421166566
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,6.4,500,11917.767776325452
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,6.8,500,13755.155098062643
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,7.6,500,17894.142410781278
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,7.8,500,19027.93271698349
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,7.9,500,19609.950430321966
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,7.9,500,19609.950430321966
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,8,500,20202.112744039983
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,8.1,500,20804.466355279066
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,8.4,500,22673.136452410465
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,8.8,500,25310.14482234004
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,8.9,500,25995.667112463318
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,9,500,26691.78520544314
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,9.8,500,32647.313820037034
krauss_2018,Waccamaw_Upper,1,3494,Acer,rubrum,red maple,live,2005,10.2,500,35887.14657486577
krauss_2018,Waccamaw_Upper,1,NA,Acer,rubrum,red maple,live,2005,10.6,500,39305.15961000962
krauss_2018,Waccamaw_Upper,1,2233,Acer,rubrum,red maple,live,2005,11.2,500,44771.76418796503
krauss_2018,Waccamaw_Upper,1,2246,Acer,rubrum,red maple,live,2005,12.45,500,57502.09864126005
krauss_2018,Waccamaw_Upper,1,2212,Acer,rubrum,red maple,live,2005,13.65,500,71482.69143837244
krauss_2018,Waccamaw_Upper,1,2223,Acer,rubrum,red maple,live,2005,14.05,500,76536.38343735294
krauss_2018,Waccamaw_Upper,1,2258,Acer,rubrum,red maple,live,2005,15.1,500,90760.5335523004
krauss_2018,Waccamaw_Upper,1,2254,Acer,rubrum,red maple,live,2005,15.5,500,96549.97409669751
krauss_2018,Waccamaw_Upper,1,2273,Acer,rubrum,red maple,live,2005,16.8,500,116809.36000897088
krauss_2018,Waccamaw_Upper,1,2260,Acer,rubrum,red maple,live,2005,19.3,500,162169.9018235189
krauss_2018,Waccamaw_Upper,1,2264,Acer,rubrum,red maple,live,2005,20.45,500,185959.94766191923
krauss_2018,Waccamaw_Upper,1,2261,Acer,rubrum,red maple,live,2005,23.6,500,260959.33709802385
krauss_2018,Waccamaw_Upper,1,2231,Acer,rubrum,red maple,live,2005,24.3,500,279637.9179651133
krauss_2018,Waccamaw_Upper,1,2225,Acer,rubrum,red maple,live,2005,30.9,500,493627.63149416004
krauss_2018,Waccamaw_Upper,1,NA,Persea,palustris,swamp bay,live,2005,0.5,500,14.974133153188731
krauss_2018,Waccamaw_Upper,1,NA,Persea,palustris,swamp bay,live,2005,0.6,500,23.549859216092166
krauss_2018,Waccamaw_Upper,1,NA,Persea,palustris,swamp bay,live,2005,0.7,500,34.5343007827823
krauss_2018,Waccamaw_Upper,1,NA,Persea,palustris,swamp bay,live,2005,0.8,500,48.114244142619654
krauss_2018,Waccamaw_Upper,1,NA,Persea,palustris,swamp bay,live,2005,8.1,500,15106.7912924462
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,2.4,500,736.5535103611772
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,3.4,500,1749.3534883231978
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,4.6,500,3706.028543228228
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,4.8,500,4119.194490117442
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,6,500,7169.490856419262
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,6.6,500,9084.207563855543
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,7.6,500,12895.85796921751
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,8.2,500,15574.222943020497
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,8.4,500,16534.737013625752
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,8.7,500,18040.38280552763
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,8.8,500,18559.761931439123
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,9,500,19625.058367702615
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,biflora,swamp tupelo,live,2005,9.4,500,21863.14873497792
krauss_2018,Waccamaw_Upper,1,2242,Nyssa,biflora,swamp tupelo,live,2005,10.6,500,29464.345692351453
krauss_2018,Waccamaw_Upper,1,2239,Nyssa,biflora,swamp tupelo,live,2005,11.05,500,32669.305516199835
krauss_2018,Waccamaw_Upper,1,2226,Nyssa,biflora,swamp tupelo,live,2005,11.1,500,33037.66177109375
krauss_2018,Waccamaw_Upper,1,2244,Nyssa,biflora,swamp tupelo,live,2005,11.6,500,36857.943598166006
krauss_2018,Waccamaw_Upper,1,2237,Nyssa,biflora,swamp tupelo,live,2005,12.25,500,42202.25537489201
krauss_2018,Waccamaw_Upper,1,2247,Nyssa,biflora,swamp tupelo,live,2005,12.7,500,46157.91954964622
krauss_2018,Waccamaw_Upper,1,2259,Nyssa,biflora,swamp tupelo,live,2005,12.95,500,48447.53160915518
krauss_2018,Waccamaw_Upper,1,2269,Nyssa,biflora,swamp tupelo,live,2005,13.5,500,53719.702507311675
krauss_2018,Waccamaw_Upper,1,2263,Nyssa,biflora,swamp tupelo,live,2005,13.6,500,54713.382397061905
krauss_2018,Waccamaw_Upper,1,2248,Nyssa,biflora,swamp tupelo,live,2005,14,500,58797.4730181621
krauss_2018,Waccamaw_Upper,1,2265,Nyssa,biflora,swamp tupelo,live,2005,15.65,500,77540.04575577438
krauss_2018,Waccamaw_Upper,1,2256,Nyssa,biflora,swamp tupelo,live,2005,15.8,500,79398.91364223415
krauss_2018,Waccamaw_Upper,1,2257,Nyssa,biflora,swamp tupelo,live,2005,16.3,500,85786.23353004124
krauss_2018,Waccamaw_Upper,1,2229,Nyssa,biflora,swamp tupelo,live,2005,16.4,500,87099.24320813072
krauss_2018,Waccamaw_Upper,1,2238,Nyssa,biflora,swamp tupelo,live,2005,16.4,500,87099.24320813072
krauss_2018,Waccamaw_Upper,1,2253,Nyssa,biflora,swamp tupelo,live,2005,17.2,500,98035.77418036512
krauss_2018,Waccamaw_Upper,1,2270,Nyssa,biflora,swamp tupelo,live,2005,19,500,125526.16272326108
krauss_2018,Waccamaw_Upper,1,2271,Nyssa,biflora,swamp tupelo,live,2005,19.4,500,132192.03283236027
krauss_2018,Waccamaw_Upper,1,2243,Nyssa,biflora,swamp tupelo,live,2005,20.15,500,145250.21126500453
krauss_2018,Waccamaw_Upper,1,2230,Nyssa,biflora,swamp tupelo,live,2005,23.05,500,202835.01982879703
krauss_2018,Waccamaw_Upper,1,NA,NA,NA,Sweetgum,live,2005,0.2,500,NA
krauss_2018,Waccamaw_Upper,1,NA,NA,NA,Sweetgum,live,2005,0.4,500,NA
krauss_2018,Waccamaw_Upper,1,NA,NA,NA,Sweetgum,live,2005,1.2,500,NA
krauss_2018,Waccamaw_Upper,1,NA,NA,NA,Sweetgum,live,2005,7,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,aquatica,water tupelo,live,2005,3.6,500,2016.1690587598748
krauss_2018,Waccamaw_Upper,1,NA,Nyssa,aquatica,water tupelo,live,2005,7.8,500,13755.191171844584
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,0.7,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,0.8,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,1,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,1.1,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,1.3,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,1.6,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,2,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,2.4,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,2.5,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,3.3,500,NA
krauss_2018,Waccamaw_Upper,1,NA,Morella,cerifera,waxmyrtle,live,2005,5.4,500,NA
krauss_2018,Waccamaw_Upper,1,3779,Morella,cerifera,waxmyrtle,live,2005,10.9,500,NA
krauss_2018,Waccamaw_Upper,2,NA,Taxodium,distichum,baldcypress,dead,2005,3.3,500,1941.983048169149
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,dead,2005,0.6,500,32.43271912368808
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,dead,2005,0.7,500,46.856005692820816
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,dead,2005,0.8,500,64.44283585748005
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,dead,2005,0.8,500,64.44283585748005
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,dead,2005,0.9,500,85.36117193837036
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,dead,2005,1.3,500,205.31390851177002
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,dead,2005,1.6,500,337.0101137073011
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,dead,2005,2.3,500,801.3192906541389
krauss_2018,Waccamaw_Upper,2,NA,NA,NA,American Holly,live,2005,2.4,500,NA
krauss_2018,Waccamaw_Upper,2,NA,Fraxinus,spp,ash,live,2005,0.8,500,48.114244142619654
krauss_2018,Waccamaw_Upper,2,2303,Fraxinus,spp,ash,live,2005,10.5,500,28778.841619859308
krauss_2018,Waccamaw_Upper,2,NA,Taxodium,distichum,baldcypress,live,2005,3.6,500,2363.8360483948086
krauss_2018,Waccamaw_Upper,2,NA,Taxodium,distichum,baldcypress,live,2005,5.6,500,6413.943533610117
krauss_2018,Waccamaw_Upper,2,NA,Taxodium,distichum,baldcypress,live,2005,9.8,500,22708.931056440793
krauss_2018,Waccamaw_Upper,2,2294,Taxodium,distichum,baldcypress,live,2005,14.05,500,51244.7163218963
krauss_2018,Waccamaw_Upper,2,2287,Taxodium,distichum,baldcypress,live,2005,15.6,500,64912.126125561
krauss_2018,Waccamaw_Upper,2,2292,Taxodium,distichum,baldcypress,live,2005,19.95,500,113148.7450088104
krauss_2018,Waccamaw_Upper,2,2285,Taxodium,distichum,baldcypress,live,2005,20.1,500,115079.84665733349
krauss_2018,Waccamaw_Upper,2,2290,Taxodium,distichum,baldcypress,live,2005,20.6,500,121648.7262347904
krauss_2018,Waccamaw_Upper,2,2286,Taxodium,distichum,baldcypress,live,2005,21.6,500,135399.37392129062
krauss_2018,Waccamaw_Upper,2,2289,Taxodium,distichum,baldcypress,live,2005,25.6,500,198753.35630798934
krauss_2018,Waccamaw_Upper,2,2293,Taxodium,distichum,baldcypress,live,2005,28.5,500,253281.95478157353
krauss_2018,Waccamaw_Upper,2,2297,Taxodium,distichum,baldcypress,live,2005,30.2,500,288702.4218833561
krauss_2018,Waccamaw_Upper,2,2284,Taxodium,distichum,baldcypress,live,2005,30.35,500,291952.142225696
krauss_2018,Waccamaw_Upper,2,2314,Taxodium,distichum,baldcypress,live,2005,30.65,500,298512.47099984967
krauss_2018,Waccamaw_Upper,2,2295,Taxodium,distichum,baldcypress,live,2005,31.4,500,315269.6775187301
krauss_2018,Waccamaw_Upper,2,2280,Taxodium,distichum,baldcypress,live,2005,33.5,500,364921.9355151838
krauss_2018,Waccamaw_Upper,2,2288,Taxodium,distichum,baldcypress,live,2005,35.55,500,417326.1293901697
krauss_2018,Waccamaw_Upper,2,2301,Taxodium,distichum,baldcypress,live,2005,42.35,500,619734.931599936
krauss_2018,Waccamaw_Upper,2,2300,Taxodium,distichum,baldcypress,live,2005,44.65,500,698385.7853144674
krauss_2018,Waccamaw_Upper,2,2323,Taxodium,distichum,baldcypress,live,2005,48.85,500,855660.6767461663
krauss_2018,Waccamaw_Upper,2,2318,Taxodium,distichum,baldcypress,live,2005,50.25,500,912064.0589141003
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.2,500,2.356340578727717
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.3,500,6.201761638271882
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.4,500,12.322713546101351
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.4,500,12.322713546101351
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.4,500,12.322713546101351
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.5,500,20.98947041443852
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.5,500,20.98947041443852
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.6,500,32.43271912368808
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.6,500,32.43271912368808
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.7,500,46.856005692820816
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.7,500,46.856005692820816
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.7,500,46.856005692820816
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.8,500,64.44283585748005
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.8,500,64.44283585748005
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.8,500,64.44283585748005
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.8,500,64.44283585748005
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.8,500,64.44283585748005
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,0.9,500,85.36117193837036
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1,500,109.76648865468727
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1,500,109.76648865468727
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1,500,109.76648865468727
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.1,500,137.80395857428493
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.2,500,169.61007712143365
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.2,500,169.61007712143365
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.2,500,169.61007712143365
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.2,500,169.61007712143365
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.2,500,169.61007712143365
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.2,500,169.61007712143365
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.2,500,169.61007712143365
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.3,500,205.31390851177002
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.3,500,205.31390851177002
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.4,500,245.03806507414268
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.4,500,245.03806507414268
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.6,500,337.0101137073011
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.8,500,446.4045984065667
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.8,500,446.4045984065667
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.8,500,446.4045984065667
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.8,500,446.4045984065667
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,1.9,500,507.8915543548067
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,2.2,500,720.6592809035328
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,2.2,500,720.6592809035328
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,2.4,500,886.9924890179038
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,2.8,500,1281.4505301393956
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,3.3,500,1896.736457759989
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,3.5,500,2182.7146991043255
krauss_2018,Waccamaw_Upper,2,NA,Alnus,serrulata,hazel alder,live,2005,4.2,500,3372.708856651239
krauss_2018,Waccamaw_Upper,2,NA,Quercus,laurifolia,laurel oak,live,2005,1.1,500,168.5208226409839
krauss_2018,Waccamaw_Upper,2,NA,Quercus,laurifolia,laurel oak,live,2005,2,500,722.2086932154623
krauss_2018,Waccamaw_Upper,2,NA,Quercus,laurifolia,laurel oak,live,2005,6.3,500,11793.705036194939
krauss_2018,Waccamaw_Upper,2,NA,Acer,rubrum,red maple,live,2005,3.5,500,2859.393950017733
krauss_2018,Waccamaw_Upper,2,NA,Acer,rubrum,red maple,live,2005,5,500,6647.106230799616
krauss_2018,Waccamaw_Upper,2,NA,Acer,rubrum,red maple,live,2005,5.2,500,7293.200789079091
krauss_2018,Waccamaw_Upper,2,NA,Acer,rubrum,red maple,live,2005,5.3,500,7629.279426349731
krauss_2018,Waccamaw_Upper,2,NA,Acer,rubrum,red maple,live,2005,5.4,500,7974.12691622891
krauss_2018,Waccamaw_Upper,2,NA,Acer,rubrum,red maple,live,2005,5.9,500,9831.974760083644
krauss_2018,Waccamaw_Upper,2,NA,Acer,rubrum,red maple,live,2005,6.2,500,11055.649127980354
krauss_2018,Waccamaw_Upper,2,NA,Acer,rubrum,red maple,live,2005,7.5,500,17342.27450746867
krauss_2018,Waccamaw_Upper,2,NA,Acer,rubrum,red maple,live,2005,9.6,500,31093.410142241366
krauss_2018,Waccamaw_Upper,2,2315,Acer,rubrum,red maple,live,2005,10.3,500,36724.84592285358
krauss_2018,Waccamaw_Upper,2,2321,Acer,rubrum,red maple,live,2005,12.75,500,60833.219338903924
krauss_2018,Waccamaw_Upper,2,2283,Acer,rubrum,red maple,live,2005,13,500,63692.17574800477
krauss_2018,Waccamaw_Upper,2,2317,Acer,rubrum,red maple,live,2005,13.1,500,64857.02200743587
krauss_2018,Waccamaw_Upper,2,2291,Acer,rubrum,red maple,live,2005,14.25,500,79138.20545069395
krauss_2018,Waccamaw_Upper,2,2319,Acer,rubrum,red maple,live,2005,19.15,500,159204.75685854175
krauss_2018,Waccamaw_Upper,2,2298,Acer,rubrum,red maple,live,2005,19.3,500,162169.9018235189
krauss_2018,Waccamaw_Upper,2,2316,Acer,rubrum,red maple,live,2005,21.6,500,211648.51667874932
krauss_2018,Waccamaw_Upper,2,2302,Acer,rubrum,red maple,live,2005,23.1,500,248071.7760170569
krauss_2018,Waccamaw_Upper,2,2299,Acer,rubrum,red maple,live,2005,23.8,500,266220.0884492973
krauss_2018,Waccamaw_Upper,2,2279,Acer,rubrum,red maple,live,2005,31.8,500,528310.2585248753
krauss_2018,Waccamaw_Upper,2,2296,Acer,rubrum,red maple,live,2005,35.9,500,703805.3156004284
krauss_2018,Waccamaw_Upper,2,NA,Persea,palustris,swamp bay,live,2005,0.2,500,1.5383589378207692
krauss_2018,Waccamaw_Upper,2,NA,Cornus,foemina,swamp dogwood,live,2005,3.6,500,2016.1690587598748
krauss_2018,Waccamaw_Upper,2,NA,Cornus,foemina,swamp dogwood,live,2005,4.7,500,3909.3514489133504
krauss_2018,Waccamaw_Upper,2,NA,Nyssa,biflora,swamp tupelo,live,2005,2.5,500,815.1427991645756
krauss_2018,Waccamaw_Upper,2,NA,Nyssa,biflora,swamp tupelo,live,2005,9.9,500,24866.215361076578
krauss_2018,Waccamaw_Upper,2,2311,Nyssa,biflora,swamp tupelo,live,2005,11.6,500,36857.943598166006
krauss_2018,Waccamaw_Upper,2,2309,Nyssa,biflora,swamp tupelo,live,2005,11.65,500,37253.76069777242
krauss_2018,Waccamaw_Upper,2,2312,Nyssa,biflora,swamp tupelo,live,2005,12.4,500,43497.31402903998
krauss_2018,Waccamaw_Upper,2,2324,Nyssa,biflora,swamp tupelo,live,2005,14.15,500,60374.46610339237
krauss_2018,Waccamaw_Upper,2,2307,Nyssa,biflora,swamp tupelo,live,2005,14.2,500,60905.678847873794
krauss_2018,Waccamaw_Upper,2,2310,Nyssa,biflora,swamp tupelo,live,2005,14.7,500,66371.59977895848
krauss_2018,Waccamaw_Upper,2,2322,Nyssa,biflora,swamp tupelo,live,2005,14.95,500,69210.3565909553
krauss_2018,Waccamaw_Upper,2,2306,Nyssa,biflora,swamp tupelo,live,2005,17.25,500,98745.06800946657
krauss_2018,Waccamaw_Upper,2,2308,Nyssa,biflora,swamp tupelo,live,2005,18.35,500,115130.3596190886
krauss_2018,Waccamaw_Upper,2,2313,Nyssa,biflora,swamp tupelo,live,2005,19.6,500,135602.481806724
krauss_2018,Waccamaw_Upper,2,2305,Nyssa,biflora,swamp tupelo,live,2005,19.9,500,140815.7718953188
krauss_2018,Waccamaw_Upper,2,2320,Nyssa,biflora,swamp tupelo,live,2005,20.25,500,147047.02444214406
krauss_2018,Waccamaw_Upper,2,2281,Nyssa,biflora,swamp tupelo,live,2005,21,500,160946.41348509336
krauss_2018,Waccamaw_Upper,2,2304,Nyssa,biflora,swamp tupelo,live,2005,21.05,500,161899.78635613483
krauss_2018,Waccamaw_Upper,2,2276,Nyssa,biflora,swamp tupelo,live,2005,21.5,500,170632.04669611785
krauss_2018,Waccamaw_Upper,2,2278,Nyssa,biflora,swamp tupelo,live,2005,21.55,500,171619.2465936887
krauss_2018,Waccamaw_Upper,2,2277,Nyssa,biflora,swamp tupelo,live,2005,22.85,500,198492.2586087133
krauss_2018,Waccamaw_Upper,2,2282,Nyssa,biflora,swamp tupelo,live,2005,23.05,500,202835.01982879703
krauss_2018,Waccamaw_Upper,2,2275,Nyssa,biflora,swamp tupelo,live,2005,30.7,500,413292.80085794866
krauss_2018,Waccamaw_Upper,2,NA,NA,NA,Sweetgum,live,2005,3.1,500,NA
krauss_2018,Waccamaw_Upper,2,NA,Morella,cerifera,waxmyrtle,live,2005,0.9,500,NA
krauss_2018,Waccamaw_Upper,2,NA,Morella,cerifera,waxmyrtle,live,2005,1.4,500,NA
krauss_2018,Waccamaw_Upper,2,NA,Morella,cerifera,waxmyrtle,live,2005,2.6,500,NA
krauss_2018,Waccamaw_Upper,2,NA,Morella,cerifera,waxmyrtle,live,2005,2.7,500,NA
krauss_2018,Waccamaw_Upper,1,1,Fraxinus,spp,ash,dead,2012,8.5,500,17027.91944203511
krauss_2018,Waccamaw_Upper,1,9,Taxodium,distichum,baldcypress,dead,2012,6.1,500,7781.008770852435
