River,Site,Survey,Plot,Tree No.,Species,DBH,Live
Waccamaw,Upper,2005,2,2319,red maple,19.15,1
Waccamaw,Upper,2005,2,2298,red maple,19.30,1
Waccamaw,Upper,2005,2,2316,red maple,21.60,1
Waccamaw,Upper,2005,2,2302,red maple,23.10,1
Waccamaw,Upper,2005,2,2299,red maple,23.80,1
Waccamaw,Upper,2005,2,2279,red maple,31.80,1
Waccamaw,Upper,2005,2,2296,red maple,35.90,1
Waccamaw,Upper,2005,2,.,swamp bay,0.20,1
Waccamaw,Upper,2005,2,.,swamp dogwood,3.60,1
Waccamaw,Upper,2005,2,.,swamp dogwood,4.70,1
Waccamaw,Upper,2005,2,.,swamp tupelo,2.50,1
Waccamaw,Upper,2005,2,.,swamp tupelo,9.90,1
Waccamaw,Upper,2005,2,2311,swamp tupelo,11.60,1
Waccamaw,Upper,2005,2,2309,swamp tupelo,11.65,1
Waccamaw,Upper,2005,2,2312,swamp tupelo,12.40,1
Waccamaw,Upper,2005,2,2324,swamp tupelo,14.15,1
Waccamaw,Upper,2005,2,2307,swamp tupelo,14.20,1
Waccamaw,Upper,2005,2,2310,swamp tupelo,14.70,1
Waccamaw,Upper,2005,2,2322,swamp tupelo,14.95,1
Waccamaw,Upper,2005,2,2306,swamp tupelo,17.25,1
Waccamaw,Upper,2005,2,2308,swamp tupelo,18.35,1
Waccamaw,Upper,2005,2,2313,swamp tupelo,19.60,1
Waccamaw,Upper,2005,2,2305,swamp tupelo,19.90,1
Waccamaw,Upper,2005,2,2320,swamp tupelo,20.25,1
Waccamaw,Upper,2005,2,2281,swamp tupelo,21.00,1
Waccamaw,Upper,2005,2,2304,swamp tupelo,21.05,1
Waccamaw,Upper,2005,2,2276,swamp tupelo,21.50,1
Waccamaw,Upper,2005,2,2278,swamp tupelo,21.55,1
Waccamaw,Upper,2005,2,2277,swamp tupelo,22.85,1
Waccamaw,Upper,2005,2,2282,swamp tupelo,23.05,1
Waccamaw,Upper,2005,2,2275,swamp tupelo,30.70,1
Waccamaw,Upper,2005,2,.,Sweetgum,3.10,1
Waccamaw,Upper,2005,2,.,waxmyrtle,0.90,1
Waccamaw,Upper,2005,2,.,waxmyrtle,1.40,1
Waccamaw,Upper,2005,2,.,waxmyrtle,2.60,1
Waccamaw,Upper,2005,2,.,waxmyrtle,2.70,1
Waccamaw,Upper,2012,1,1,ash,8.50,0
Waccamaw,Upper,2012,1,9,baldcypress,6.10,0
Waccamaw,Upper,2012,1,2260,red maple,19.20,0
Waccamaw,Upper,2012,1,23,snag,7.65,0
Waccamaw,Upper,2012,1,37,American holly,2.70,1
Waccamaw,Upper,2012,1,15,ash,1.44,1
Waccamaw,Upper,2012,1,17,ash,2.22,1
Waccamaw,Upper,2012,1,15,ash,2.60,1
Waccamaw,Upper,2012,1,42,ash,3.15,1
Waccamaw,Upper,2012,1,26,ash,7.90,1
Waccamaw,Upper,2012,1,14,baldcypress,5.95,1
Waccamaw,Upper,2012,1,35,baldcypress,6.35,1
Waccamaw,Upper,2012,1,38,baldcypress,7.40,1
Waccamaw,Upper,2012,1,12,baldcypress,9.40,1
Waccamaw,Upper,2012,1,2241,baldcypress,12.90,1
Waccamaw,Upper,2012,1,2214,baldcypress,13.50,1
Waccamaw,Upper,2012,1,2216,baldcypress,13.80,1
Waccamaw,Upper,2012,1,2250,baldcypress,14.25,1
Waccamaw,Upper,2012,1,2217,baldcypress,14.90,1
Waccamaw,Upper,2012,1,2219,baldcypress,16.50,1
Waccamaw,Upper,2012,1,2255,baldcypress,17.80,1
Waccamaw,Upper,2012,1,2209,baldcypress,18.95,1
Waccamaw,Upper,2012,1,2236,baldcypress,20.70,1
Waccamaw,Upper,2012,1,2215,baldcypress,22.60,1
Waccamaw,Upper,2012,1,2221,baldcypress,24.50,1
Waccamaw,Upper,2012,1,2208,baldcypress,26.00,1
Waccamaw,Upper,2012,1,2218,baldcypress,26.70,1
Waccamaw,Upper,2012,1,2210,baldcypress,27.90,1
Waccamaw,Upper,2012,1,2224,baldcypress,28.60,1
Waccamaw,Upper,2012,1,2207,baldcypress,29.60,1
Waccamaw,Upper,2012,1,2232,baldcypress,31.15,1
Waccamaw,Upper,2012,1,2220,baldcypress,32.10,1
Waccamaw,Upper,2012,1,2252,baldcypress,32.50,1
Waccamaw,Upper,2012,1,2222,baldcypress,32.90,1
Waccamaw,Upper,2012,1,2245,baldcypress,33.40,1
Waccamaw,Upper,2012,1,2213,baldcypress,33.70,1
Waccamaw,Upper,2012,1,2235,baldcypress,34.70,1
Waccamaw,Upper,2012,1,2251,baldcypress,37.40,1
Waccamaw,Upper,2012,1,2234,baldcypress,38.10,1
Waccamaw,Upper,2012,1,2272,baldcypress,38.70,1
Waccamaw,Upper,2012,1,2249,baldcypress,41.50,1
Waccamaw,Upper,2012,1,2274,baldcypress,42.50,1
Waccamaw,Upper,2012,1,2228,baldcypress,42.80,1
Waccamaw,Upper,2012,1,2240,baldcypress,43.80,1
Waccamaw,Upper,2012,1,2268,baldcypress,44.55,1
Waccamaw,Upper,2012,1,2227,baldcypress,45.30,1
Waccamaw,Upper,2012,1,2211,baldcypress,47.20,1
Waccamaw,Upper,2012,1,2266,baldcypress,48.70,1
Waccamaw,Upper,2012,1,2262,baldcypress,53.00,1
Waccamaw,Upper,2012,1,5,laurel oak,7.03,1
Waccamaw,Upper,2012,1,31,red maple,3.10,1
Waccamaw,Upper,2012,1,30,red maple,4.60,1
Waccamaw,Upper,2012,1,28,red maple,5.00,1
Waccamaw,Upper,2012,1,13,red maple,5.30,1
Waccamaw,Upper,2012,1,30,red maple,6.40,1
Waccamaw,Upper,2012,1,22,red maple,6.60,1
Waccamaw,Upper,2012,1,7,red maple,7.60,1
Waccamaw,Upper,2012,1,6,red maple,8.00,1
Waccamaw,Upper,2012,1,21,red maple,8.00,1
Waccamaw,Upper,2012,1,32,red maple,8.50,1
Waccamaw,Upper,2012,1,11,red maple,8.70,1
Waccamaw,Upper,2012,1,33,red maple,9.50,1
Waccamaw,Upper,2012,1,41,red maple,9.95,1
Waccamaw,Upper,2012,1,3494,red maple,10.60,1
Waccamaw,Upper,2012,1,2233,red maple,11.90,1
Waccamaw,Upper,2012,1,2246,red maple,12.50,1
Waccamaw,Upper,2012,1,2223,red maple,14.30,1
Waccamaw,Upper,2012,1,2258,red maple,16.05,1
Waccamaw,Upper,2012,1,2254,red maple,16.50,1
Waccamaw,Upper,2012,1,2273,red maple,16.75,1
Waccamaw,Upper,2012,1,2261,red maple,23.65,1
Waccamaw,Upper,2012,1,2231,red maple,27.30,1
Waccamaw,Upper,2012,1,2225,red maple,36.35,1
Waccamaw,Upper,2012,1,29,swamp bay,1.50,1
Waccamaw,Upper,2012,1,40,swamp bay,8.90,1
Waccamaw,Upper,2012,1,39,swamp tupelo,6.55,1
Waccamaw,Upper,2012,1,3,swamp tupelo,7.90,1
Waccamaw,Upper,2012,1,20,swamp tupelo,8.50,1
Waccamaw,Upper,2012,1,27,swamp tupelo,8.50,1
Waccamaw,Upper,2012,1,10,swamp tupelo,8.80,1
Waccamaw,Upper,2012,1,2,swamp tupelo,8.90,1
Waccamaw,Upper,2012,1,34,swamp tupelo,9.15,1
Waccamaw,Upper,2012,1,2242,swamp tupelo,10.70,1
Waccamaw,Upper,2012,1,2239,swamp tupelo,11.25,1
Waccamaw,Upper,2012,1,2226,swamp tupelo,11.40,1
Waccamaw,Upper,2012,1,2244,swamp tupelo,11.70,1
Waccamaw,Upper,2012,1,2237,swamp tupelo,12.10,1
Waccamaw,Upper,2012,1,2247,swamp tupelo,12.60,1
Waccamaw,Upper,2012,1,2259,swamp tupelo,13.60,1
Waccamaw,Upper,2012,1,2263,swamp tupelo,13.60,1
Waccamaw,Upper,2012,1,2269,swamp tupelo,13.95,1
Waccamaw,Upper,2012,1,2248,swamp tupelo,14.70,1
Waccamaw,Upper,2012,1,2256,swamp tupelo,16.25,1
Waccamaw,Upper,2012,1,2265,swamp tupelo,16.30,1
Waccamaw,Upper,2012,1,2229,swamp tupelo,16.50,1
Waccamaw,Upper,2012,1,2238,swamp tupelo,16.80,1
Waccamaw,Upper,2012,1,2257,swamp tupelo,17.10,1
Waccamaw,Upper,2012,1,2253,swamp tupelo,18.20,1
Waccamaw,Upper,2012,1,2270,swamp tupelo,19.70,1
Waccamaw,Upper,2012,1,2271,swamp tupelo,20.20,1
Waccamaw,Upper,2012,1,2243,swamp tupelo,21.20,1
Waccamaw,Upper,2012,1,2230,swamp tupelo,23.60,1
Waccamaw,Upper,2012,1,8,sweetgum,7.00,1
Waccamaw,Upper,2012,1,24,sweetgum,10.20,1
Waccamaw,Upper,2012,1,25,water tupelo,4.00,1
Waccamaw,Upper,2012,1,16,water tupelo,8.80,1
Waccamaw,Upper,2012,1,19,waxmyrtle,0.40,1
Waccamaw,Upper,2012,1,19,waxmyrtle,0.51,1
Waccamaw,Upper,2012,1,19,waxmyrtle,0.70,1
Waccamaw,Upper,2012,1,18,waxmyrtle,1.60,1
Waccamaw,Upper,2012,1,18,waxmyrtle,1.60,1
Waccamaw,Upper,2012,1,4,waxmyrtle,1.70,1
Waccamaw,Upper,2012,1,18,waxmyrtle,2.80,1
Waccamaw,Upper,2012,1,36,waxmyrtle,3.20,1
Waccamaw,Upper,2012,1,18,waxmyrtle,3.87,1
Waccamaw,Upper,2012,1,18,waxmyrtle,5.20,1
Waccamaw,Upper,2012,1,18,waxmyrtle,6.00,1
Waccamaw,Upper,2012,1,3779,waxmyrtle,11.85,1
Waccamaw,Upper,2012,2,2290,baldcypress,20.15,0
Waccamaw,Upper,2012,2,16,hazel alder,1.20,0
Waccamaw,Upper,2012,2,2,hazel alder,1.40,0
Waccamaw,Upper,2012,2,2,hazel alder,1.80,0
Waccamaw,Upper,2012,2,15,red maple,4.40,0
Waccamaw,Upper,2012,2,11,red maple,5.60,0
Waccamaw,Upper,2012,2,31,red maple,7.70,0
Waccamaw,Upper,2012,2,5,American holly,3.20,1
Waccamaw,Upper,2012,2,23,baldcypress,4.00,1
Waccamaw,Upper,2012,2,13,baldcypress,5.10,1
Waccamaw,Upper,2012,2,7,baldcypress,9.90,1
Waccamaw,Upper,2012,2,2294,baldcypress,14.10,1
Waccamaw,Upper,2012,2,2287,baldcypress,15.80,1
Waccamaw,Upper,2012,2,2292,baldcypress,20.70,1
Waccamaw,Upper,2012,2,2285,baldcypress,21.40,1
Waccamaw,Upper,2012,2,2286,baldcypress,22.60,1
Waccamaw,Upper,2012,2,2289,baldcypress,26.45,1
Waccamaw,Upper,2012,2,2293,baldcypress,29.30,1
Waccamaw,Upper,2012,2,2297,baldcypress,30.75,1
Waccamaw,Upper,2012,2,2284,baldcypress,32.00,1
Waccamaw,Upper,2012,2,2314,baldcypress,32.30,1
Waccamaw,Upper,2012,2,2295,baldcypress,32.70,1
Waccamaw,Upper,2012,2,2280,baldcypress,35.00,1
Waccamaw,Upper,2012,2,2288,baldcypress,37.40,1
Waccamaw,Upper,2012,2,2301,baldcypress,44.50,1
Waccamaw,Upper,2012,2,2300,baldcypress,46.50,1
Waccamaw,Upper,2012,2,2323,baldcypress,51.60,1
Waccamaw,Upper,2012,2,2318,baldcypress,52.40,1
Waccamaw,Upper,2012,2,2,hazel alder,0.20,1
Waccamaw,Upper,2012,2,2,hazel alder,0.20,1
Waccamaw,Upper,2012,2,2,hazel alder,0.30,1
Waccamaw,Upper,2012,2,2,hazel alder,0.30,1
Waccamaw,Upper,2012,2,2,hazel alder,0.30,1
Waccamaw,Upper,2012,2,2,hazel alder,0.30,1
Waccamaw,Upper,2012,2,2,hazel alder,0.30,1
Waccamaw,Upper,2012,2,2,hazel alder,0.30,1
Waccamaw,Upper,2012,2,2,hazel alder,0.30,1
Waccamaw,Upper,2012,2,2,hazel alder,0.30,1
Waccamaw,Upper,2012,2,2,hazel alder,0.30,1
Waccamaw,Upper,2012,2,2,hazel alder,0.30,1
Waccamaw,Upper,2012,2,8,hazel alder,0.30,1
Waccamaw,Upper,2012,2,10,hazel alder,0.30,1
Waccamaw,Upper,2012,2,14,hazel alder,0.30,1
Waccamaw,Upper,2012,2,17,hazel alder,0.30,1
Waccamaw,Upper,2012,2,17,hazel alder,0.30,1
Waccamaw,Upper,2012,2,17,hazel alder,0.30,1
Waccamaw,Upper,2012,2,26,hazel alder,0.30,1
Waccamaw,Upper,2012,2,2,hazel alder,0.40,1
Waccamaw,Upper,2012,2,2,hazel alder,0.40,1
Waccamaw,Upper,2012,2,2,hazel alder,0.40,1
Waccamaw,Upper,2012,2,4,hazel alder,0.40,1
Waccamaw,Upper,2012,2,14,hazel alder,0.40,1
Waccamaw,Upper,2012,2,14,hazel alder,0.40,1
Waccamaw,Upper,2012,2,16,hazel alder,0.40,1
Waccamaw,Upper,2012,2,2,hazel alder,0.50,1
Waccamaw,Upper,2012,2,2,hazel alder,0.50,1
Waccamaw,Upper,2012,2,2,hazel alder,0.50,1
Waccamaw,Upper,2012,2,2,hazel alder,0.50,1
Waccamaw,Upper,2012,2,2,hazel alder,0.50,1
Waccamaw,Upper,2012,2,4,hazel alder,0.50,1
Waccamaw,Upper,2012,2,10,hazel alder,0.50,1
Waccamaw,Upper,2012,2,14,hazel alder,0.50,1
Waccamaw,Upper,2012,2,14,hazel alder,0.50,1
Waccamaw,Upper,2012,2,16,hazel alder,0.50,1
Waccamaw,Upper,2012,2,16,hazel alder,0.50,1
Waccamaw,Upper,2012,2,26,hazel alder,0.50,1
Waccamaw,Upper,2012,2,2,hazel alder,0.60,1
Waccamaw,Upper,2012,2,2,hazel alder,0.60,1
Waccamaw,Upper,2012,2,2,hazel alder,0.60,1
Waccamaw,Upper,2012,2,8,hazel alder,0.60,1
Waccamaw,Upper,2012,2,10,hazel alder,0.60,1
Waccamaw,Upper,2012,2,14,hazel alder,0.60,1
Waccamaw,Upper,2012,2,14,hazel alder,0.60,1
Waccamaw,Upper,2012,2,16,hazel alder,0.60,1
Waccamaw,Upper,2012,2,17,hazel alder,0.60,1
Waccamaw,Upper,2012,2,17,hazel alder,0.60,1
Waccamaw,Upper,2012,2,2,hazel alder,0.70,1
Waccamaw,Upper,2012,2,2,hazel alder,0.70,1
Waccamaw,Upper,2012,2,14,hazel alder,0.70,1
Waccamaw,Upper,2012,2,14,hazel alder,0.70,1
Waccamaw,Upper,2012,2,17,hazel alder,0.70,1
Waccamaw,Upper,2012,2,2,hazel alder,0.80,1
Waccamaw,Upper,2012,2,2,hazel alder,0.80,1
Waccamaw,Upper,2012,2,4,hazel alder,0.80,1
Waccamaw,Upper,2012,2,4,hazel alder,0.80,1
Waccamaw,Upper,2012,2,10,hazel alder,0.80,1
Waccamaw,Upper,2012,2,14,hazel alder,0.80,1
Waccamaw,Upper,2012,2,16,hazel alder,0.80,1
Waccamaw,Upper,2012,2,17,hazel alder,0.80,1
Waccamaw,Upper,2012,2,17,hazel alder,0.80,1
Waccamaw,Upper,2012,2,10,hazel alder,0.90,1
Waccamaw,Upper,2012,2,16,hazel alder,0.90,1
Waccamaw,Upper,2012,2,4,hazel alder,1.00,1
Waccamaw,Upper,2012,2,8,hazel alder,1.00,1
Waccamaw,Upper,2012,2,8,hazel alder,1.00,1
Waccamaw,Upper,2012,2,14,hazel alder,1.00,1
Waccamaw,Upper,2012,2,14,hazel alder,1.00,1
Waccamaw,Upper,2012,2,17,hazel alder,1.00,1
Waccamaw,Upper,2012,2,2,hazel alder,1.10,1
Waccamaw,Upper,2012,2,17,hazel alder,1.10,1
Waccamaw,Upper,2012,2,2,hazel alder,1.20,1
Waccamaw,Upper,2012,2,2,hazel alder,1.20,1
Waccamaw,Upper,2012,2,8,hazel alder,1.20,1
Waccamaw,Upper,2012,2,10,hazel alder,1.20,1
Waccamaw,Upper,2012,2,10,hazel alder,1.20,1
Waccamaw,Upper,2012,2,16,hazel alder,1.20,1
Waccamaw,Upper,2012,2,16,hazel alder,1.20,1
Waccamaw,Upper,2012,2,17,hazel alder,1.20,1
Waccamaw,Upper,2012,2,2,hazel alder,1.30,1
Waccamaw,Upper,2012,2,2,hazel alder,1.30,1
Waccamaw,Upper,2012,2,8,hazel alder,1.30,1
Waccamaw,Upper,2012,2,16,hazel alder,1.30,1
Waccamaw,Upper,2012,2,2,hazel alder,1.40,1
Waccamaw,Upper,2012,2,4,hazel alder,1.40,1
Waccamaw,Upper,2012,2,4,hazel alder,1.40,1
Waccamaw,Upper,2012,2,4,hazel alder,1.40,1
Waccamaw,Upper,2012,2,8,hazel alder,1.40,1
Waccamaw,Upper,2012,2,17,hazel alder,1.50,1
Waccamaw,Upper,2012,2,2,hazel alder,1.60,1
Waccamaw,Upper,2012,2,10,hazel alder,1.60,1
Waccamaw,Upper,2012,2,14,hazel alder,1.60,1
Waccamaw,Upper,2012,2,16,hazel alder,1.60,1
Waccamaw,Upper,2012,2,2,hazel alder,1.80,1
Waccamaw,Upper,2012,2,8,hazel alder,2.20,1
Waccamaw,Upper,2012,2,16,hazel alder,2.20,1
Waccamaw,Upper,2012,2,2,hazel alder,2.30,1
Waccamaw,Upper,2012,2,4,hazel alder,2.40,1
Waccamaw,Upper,2012,2,2,hazel alder,2.50,1
Waccamaw,Upper,2012,2,2,hazel alder,2.70,1
Waccamaw,Upper,2012,2,10,hazel alder,2.90,1
Waccamaw,Upper,2012,2,4,hazel alder,3.40,1
Waccamaw,Upper,2012,2,17,hazel alder,3.60,1
Waccamaw,Upper,2012,2,2,hazel alder,4.00,1
Waccamaw,Upper,2012,2,2,hazel alder,4.50,1
Waccamaw,Upper,2012,2,2,hazel alder,5.30,1
Waccamaw,Upper,2012,2,6,laurel oak,8.30,1
Waccamaw,Upper,2012,2,19,red maple,3.80,1
Waccamaw,Upper,2012,2,28,red maple,4.80,1
Waccamaw,Upper,2012,2,12,red maple,5.30,1
Waccamaw,Upper,2012,2,20,red maple,6.00,1
Waccamaw,Upper,2012,2,18,red maple,7.50,1
Waccamaw,Upper,2012,2,9,red maple,7.90,1
Waccamaw,Upper,2012,2,27,red maple,9.60,1
Waccamaw,Upper,2012,2,2321,red maple,13.10,1
Waccamaw,Upper,2012,2,2283,red maple,13.20,1
Waccamaw,Upper,2012,2,2317,red maple,13.30,1
Waccamaw,Upper,2012,2,2291,red maple,14.40,1
Waccamaw,Upper,2012,2,2298,red maple,19.30,1
Waccamaw,Upper,2012,2,2319,red maple,20.60,1
Waccamaw,Upper,2012,2,2316,red maple,22.90,1
Waccamaw,Upper,2012,2,2302,red maple,24.10,1
Waccamaw,Upper,2012,2,2299,red maple,24.20,1
Waccamaw,Upper,2012,2,2279,red maple,32.00,1
Waccamaw,Upper,2012,2,2296,red maple,40.50,1
Waccamaw,Upper,2012,2,22,swamp tupelo,9.50,1
Waccamaw,Upper,2012,2,2309,swamp tupelo,11.50,1
Waccamaw,Upper,2012,2,2311,swamp tupelo,11.60,1
Waccamaw,Upper,2012,2,2324,swamp tupelo,14.00,1
Waccamaw,Upper,2012,2,2310,swamp tupelo,14.60,1
Waccamaw,Upper,2012,2,2322,swamp tupelo,15.00,1
Waccamaw,Upper,2012,2,2306,swamp tupelo,17.20,1
Waccamaw,Upper,2012,2,2308,swamp tupelo,18.15,1
Waccamaw,Upper,2012,2,2313,swamp tupelo,19.30,1
Waccamaw,Upper,2012,2,2305,swamp tupelo,19.90,1
Waccamaw,Upper,2012,2,2320,swamp tupelo,20.10,1
Waccamaw,Upper,2012,2,2281,swamp tupelo,21.30,1
Waccamaw,Upper,2012,2,2276,swamp tupelo,21.70,1
Waccamaw,Upper,2012,2,2278,swamp tupelo,21.75,1
Waccamaw,Upper,2012,2,2304,swamp tupelo,22.60,1
Waccamaw,Upper,2012,2,2282,swamp tupelo,22.90,1
Waccamaw,Upper,2012,2,2277,swamp tupelo,23.65,1
Waccamaw,Upper,2012,2,2275,swamp tupelo,32.50,1
Waccamaw,Upper,2012,2,3,sweetgum,6.50,1
Waccamaw,Upper,2012,2,25,waxmyrtle,0.20,1
Waccamaw,Upper,2012,2,1,waxmyrtle,0.30,1
Waccamaw,Upper,2012,2,1,waxmyrtle,0.30,1
Waccamaw,Upper,2012,2,24,waxmyrtle,0.30,1
Waccamaw,Upper,2012,2,24,waxmyrtle,0.30,1
Waccamaw,Upper,2012,2,25,waxmyrtle,0.30,1
Waccamaw,Upper,2012,2,25,waxmyrtle,0.30,1
Waccamaw,Upper,2012,2,1,waxmyrtle,0.40,1
Waccamaw,Upper,2012,2,30,waxmyrtle,0.40,1
Waccamaw,Upper,2012,2,30,waxmyrtle,0.40,1
Waccamaw,Upper,2012,2,1,waxmyrtle,0.50,1
Waccamaw,Upper,2012,2,24,waxmyrtle,0.50,1
Waccamaw,Upper,2012,2,24,waxmyrtle,0.60,1
Waccamaw,Upper,2012,2,24,waxmyrtle,0.60,1
Waccamaw,Upper,2012,2,30,waxmyrtle,0.70,1
Waccamaw,Upper,2012,2,1,waxmyrtle,0.80,1
Waccamaw,Upper,2012,2,1,waxmyrtle,0.80,1
Waccamaw,Upper,2012,2,30,waxmyrtle,0.90,1
Waccamaw,Upper,2012,2,24,waxmyrtle,1.00,1
Waccamaw,Upper,2012,2,1,waxmyrtle,1.20,1
Waccamaw,Upper,2012,2,30,waxmyrtle,1.30,1
Waccamaw,Upper,2012,2,30,waxmyrtle,1.40,1
Waccamaw,Upper,2012,2,1,waxmyrtle,1.50,1
Waccamaw,Upper,2012,2,1,waxmyrtle,2.10,1
Waccamaw,Upper,2012,2,24,waxmyrtle,2.10,1
Waccamaw,Upper,2012,2,30,waxmyrtle,2.10,1
Waccamaw,Upper,2012,2,21,waxmyrtle,2.20,1
Waccamaw,Upper,2012,2,30,waxmyrtle,2.60,1
Waccamaw,Upper,2012,2,30,waxmyrtle,3.70,1
Waccamaw,Upper,2012,2,29,waxmyrtle,3.80,1
