SITENAME,Date,Plot_ID,Tree_TagNumber,Species_Tree,Tree_DBH,Tree_Height
SRS6,2009-11-19,2,7,L,7.85,-9999.00
SRS6,2009-11-19,2,30,L,17.75,-9999.00
SRS6,2009-11-19,2,33,L,-9999.00,-9999.00
SRS6,2009-11-19,2,34,L,-9999.00,-9999.00
SRS6,2009-11-19,2,36,L,-9999.00,-9999.00
SRS6,2009-11-19,2,38,L,-9999.00,-9999.00
SRS6,2009-11-19,2,39,L,-9999.00,-9999.00
SRS6,2009-11-19,2,40,L,-9999.00,-9999.00
SRS6,2009-11-19,2,42,L,25.60,-9999.00
SRS6,2009-11-19,2,43,L,-9999.00,-9999.00
SRS6,2009-11-19,2,50,L,-9999.00,-9999.00
SRS6,2009-11-19,2,51,L,-9999.00,-9999.00
SRS6,2009-11-19,2,52,L,19.38,-9999.00
SRS6,2009-11-19,2,55,L,19.00,-9999.00
SRS6,2009-11-19,2,56,L,-9999.00,-9999.00
SRS6,2009-11-19,2,57,L,15.90,-9999.00
SRS6,2009-11-19,2,60,L,-9999.00,-9999.00
SRS6,2009-11-19,2,62,L,-9999.00,-9999.00
SRS6,2009-11-19,2,63,L,17.30,-9999.00
SRS6,2009-11-19,2,75,L,16.35,-9999.00
SRS6,2009-11-19,2,77,L,8.55,-9999.00
SRS6,2009-11-19,2,82,L,8.10,-9999.00
SRS6,2009-11-19,2,85,L,7.75,-9999.00
SRS6,2009-11-19,2,87,L,6.60,-9999.00
SRS6,2009-11-19,2,88,L,27.50,-9999.00
SRS6,2009-11-19,2,100,L,8.05,-9999.00
SRS6,2009-11-19,2,301,L,25.30,-9999.00
SRS6,2009-11-19,2,303,L,26.35,-9999.00
SRS6,2009-11-19,2,306,L,15.90,-9999.00
SRS6,2009-11-19,2,307,L,8.40,-9999.00
SRS6,2009-11-19,2,311,L,24.15,-9999.00
SRS6,2009-11-19,2,312,L,21.75,-9999.00
SRS6,2009-11-19,2,313,L,16.35,-9999.00
SRS6,2009-11-19,2,2,R,-9999.00,-9999.00
SRS6,2009-11-19,2,3,R,-9999.00,-9999.00
SRS6,2009-11-19,2,4,R,-9999.00,-9999.00
SRS6,2009-11-19,2,6,R,8.70,-9999.00
SRS6,2009-11-19,2,8,R,-9999.00,-9999.00
SRS6,2009-11-19,2,10,R,-9999.00,-9999.00
SRS6,2009-11-19,2,11,R,3.50,-9999.00
SRS6,2009-11-19,2,12,R,3.55,-9999.00
SRS6,2009-11-19,2,13,R,5.75,-9999.00
SRS6,2009-11-19,2,15,R,10.15,-9999.00
SRS6,2009-11-19,2,16,R,-9999.00,-9999.00
SRS6,2009-11-19,2,17,R,-9999.00,-9999.00
SRS6,2009-11-19,2,18,R,-9999.00,-9999.00
SRS6,2009-11-19,2,19,R,7.40,-9999.00
SRS6,2009-11-19,2,20,R,-9999.00,-9999.00
SRS6,2009-11-19,2,21,R,-9999.00,-9999.00
SRS6,2009-11-19,2,22,R,-9999.00,-9999.00
SRS6,2009-11-19,2,24,R,-9999.00,-9999.00
SRS6,2009-11-19,2,25,R,-9999.00,-9999.00
SRS6,2009-11-19,2,28,R,-9999.00,-9999.00
SRS6,2009-11-19,2,29,R,2.90,-9999.00
SRS6,2009-11-19,2,32,R,-9999.00,-9999.00
SRS6,2009-11-19,2,35,R,-9999.00,-9999.00
SRS6,2009-11-19,2,37,R,-9999.00,-9999.00
SRS6,2009-11-19,2,41,R,3.70,-9999.00
SRS6,2009-11-19,2,45,R,6.05,-9999.00
SRS6,2009-11-19,2,46,R,5.75,-9999.00
SRS6,2009-11-19,2,48,R,7.85,-9999.00
SRS6,2009-11-19,2,49,R,-9999.00,-9999.00
SRS6,2009-11-19,2,54,R,8.90,-9999.00
SRS6,2009-11-19,2,55,R,9.95,-9999.00
SRS6,2009-11-19,2,58,R,-9999.00,-9999.00
SRS6,2009-11-19,2,59,R,4.25,-9999.00
SRS6,2009-11-19,2,64,R,-9999.00,-9999.00
SRS6,2009-11-19,2,65,R,9.75,-9999.00
SRS6,2009-11-19,2,67,R,9.25,-9999.00
SRS6,2009-11-19,2,68,R,6.00,-9999.00
SRS6,2009-11-19,2,69,R,-9999.00,-9999.00
SRS6,2009-11-19,2,70,R,38.45,-9999.00
SRS6,2009-11-19,2,72,R,8.45,-9999.00
SRS6,2009-11-19,2,73,R,13.95,-9999.00
SRS6,2009-11-19,2,74,R,-9999.00,-9999.00
SRS6,2009-11-19,2,76,R,-9999.00,-9999.00
SRS6,2009-11-19,2,78,R,7.65,-9999.00
SRS6,2009-11-19,2,83,R,7.50,-9999.00
SRS6,2009-11-19,2,92,R,4.10,-9999.00
SRS6,2009-11-19,2,93,R,6.45,-9999.00
SRS6,2009-11-19,2,94,R,-9999.00,-9999.00
SRS6,2009-11-19,2,97,R,-9999.00,-9999.00
SRS6,2009-11-19,2,98,R,4.90,-9999.00
SRS6,2009-11-19,2,99,R,6.70,-9999.00
SRS6,2009-11-19,2,302,R,6.45,-9999.00
SRS6,2009-11-19,2,304,R,3.80,-9999.00
SRS6,2009-11-19,2,305,R,6.00,-9999.00
SRS6,2009-11-19,2,314,R,16.45,-9999.00
SRS6,2009-11-19,2,317,R,7.10,-9999.00
SRS6,2009-11-19,2,320,R,3.35,-9999.00
SRS6,2009-11-19,2,518,R,2.80,-9999.00
SRS6,2009-11-19,2,519,R,2.95,-9999.00
SRS6,2009-11-19,2,520,R,3.30,-9999.00
SRS6,2009-11-19,2,521,R,3.50,-9999.00
SRS6,2009-11-19,2,522,R,6.60,-9999.00
SRS6,2009-11-19,2,713,R,2.90,-9999.00
SRS6,2009-11-19,2,724,R,-9999.00,-9999.00
SRS6,2009-11-19,2,725,R,-9999.00,-9999.00
SRS4,2011-11-30,1,211,C,6.10,-9999.00
SRS4,2011-11-30,1,602,C,4.90,-9999.00
SRS4,2011-11-30,1,742,C,5.00,-9999.00
SRS4,2011-11-30,1,743,C,6.65,-9999.00
SRS4,2011-11-30,1,753,C,10.00,-9999.00
SRS4,2011-11-30,1,755,C,7.60,-9999.00
SRS4,2011-11-30,1,758,C,5.25,-9999.00
SRS4,2011-11-30,1,774,C,10.60,-9999.00
SRS4,2011-11-30,1,776,C,10.10,-9999.00
SRS4,2011-11-30,1,784,C,-9999.00,-9999.00
SRS4,2011-11-30,1,790,C,7.80,-9999.00
SRS4,2011-11-30,1,795,C,6.20,-9999.00
SRS4,2011-11-30,1,800,C,17.50,-9999.00
SRS4,2011-11-30,1,801,C,5.85,-9999.00
SRS4,2011-11-30,1,803,C,10.30,-9999.00
SRS4,2011-11-30,1,804,C,15.10,-9999.00
SRS4,2011-11-30,1,806,C,19.45,-9999.00
SRS4,2011-11-30,1,807,C,10.65,-9999.00
SRS4,2011-11-30,1,817,C,-9999.00,-9999.00
SRS4,2011-11-30,1,818,C,-9999.00,-9999.00
SRS4,2011-11-30,1,820,C,10.00,-9999.00
SRS4,2011-11-30,1,823,C,8.45,-9999.00
SRS4,2011-11-30,1,827,C,3.75,-9999.00
SRS4,2011-11-30,1,836,C,8.05,-9999.00
SRS4,2011-11-30,1,840,C,12.40,-9999.00
SRS4,2011-11-30,1,844,C,4.40,-9999.00
SRS4,2011-11-30,1,7,L,-9999.00,-9999.00
SRS4,2011-11-30,1,129,L,5.40,-9999.00
SRS4,2011-11-30,1,130,L,-9999.00,-9999.00
SRS4,2011-11-30,1,214,L,-9999.00,-9999.00
SRS4,2011-11-30,1,378,L,12.95,12.95
SRS4,2011-11-30,1,381,L,-9999.00,-9999.00
SRS4,2011-11-30,1,381,L,-9999.00,-9999.00
SRS4,2011-11-30,1,383,L,7.80,-9999.00
SRS4,2011-11-30,1,510,L,3.10,-9999.00
SRS4,2011-11-30,1,609,L,3.60,-9999.00
SRS4,2011-11-30,1,664,L,-9999.00,-9999.00
SRS4,2011-11-30,1,741,L,11.90,-9999.00
SRS4,2011-11-30,1,750,L,-9999.00,-9999.00
SRS4,2011-11-30,1,783,L,-9999.00,-9999.00
SRS4,2011-11-30,1,814,L,-9999.00,-9999.00
SRS4,2011-11-30,1,901,L,4.50,-9999.00
SRS4,2011-11-30,1,902,L,-9999.00,-9999.00
SRS4,2011-11-30,1,903,L,4.75,-9999.00
SRS4,2011-11-30,1,131,R,-9999.00,-9999.00
SRS4,2011-11-30,1,131,R,-9999.00,-9999.00
SRS4,2011-11-30,1,132,R,3.30,-9999.00
SRS4,2011-11-30,1,212,R,3.15,-9999.00
SRS4,2011-11-30,1,213,R,3.75,-9999.00
SRS4,2011-11-30,1,214,R,4.60,-9999.00
SRS4,2011-11-30,1,379,R,3.00,-9999.00
SRS4,2011-11-30,1,380,R,6.95,-9999.00
SRS4,2011-11-30,1,382,R,-9999.00,-9999.00
SRS4,2011-11-30,1,511,R,2.80,-9999.00
SRS4,2011-11-30,1,512,R,2.60,-9999.00
SRS4,2011-11-30,1,610,R,-9999.00,-9999.00
SRS4,2011-11-30,1,611,R,4.70,-9999.00
SRS4,2011-11-30,1,612,R,5.50,-9999.00
SRS4,2011-11-30,1,735,R,5.90,-9999.00
SRS4,2011-11-30,1,736,R,8.50,-9999.00
SRS4,2011-11-30,1,737,R,6.45,-9999.00
SRS4,2011-11-30,1,738,R,6.20,-9999.00
SRS4,2011-11-30,1,739,R,9.40,-9999.00
SRS4,2011-11-30,1,740,R,-9999.00,-9999.00
SRS4,2011-11-30,1,744,R,7.75,-9999.00
SRS4,2011-11-30,1,745,R,6.15,-9999.00
SRS4,2011-11-30,1,746,R,8.10,-9999.00
SRS4,2011-11-30,1,747,R,5.55,-9999.00
SRS4,2011-11-30,1,748,R,6.20,-9999.00
SRS4,2011-11-30,1,749,R,3.70,-9999.00
SRS4,2011-11-30,1,751,R,7.05,-9999.00
SRS4,2011-11-30,1,752,R,4.20,-9999.00
SRS4,2011-11-30,1,754,R,4.55,-9999.00
SRS4,2011-11-30,1,756,R,4.65,-9999.00
SRS4,2011-11-30,1,757,R,5.95,-9999.00
SRS4,2011-11-30,1,759,R,3.00,-9999.00
SRS4,2011-11-30,1,760,R,5.25,-9999.00
SRS4,2011-11-30,1,761,R,4.90,-9999.00
SRS4,2011-11-30,1,762,R,7.50,-9999.00
SRS4,2011-11-30,1,763,R,3.70,-9999.00
SRS4,2011-11-30,1,764,R,5.64,-9999.00
SRS4,2011-11-30,1,765,R,5.90,-9999.00
SRS4,2011-11-30,1,766,R,4.90,-9999.00
SRS4,2011-11-30,1,768,R,4.25,-9999.00
SRS4,2011-11-30,1,769,R,-9999.00,-9999.00
SRS4,2011-11-30,1,770,R,6.75,-9999.00
SRS4,2011-11-30,1,772,R,3.75,-9999.00
SRS4,2011-11-30,1,773,R,10.25,-9999.00
SRS4,2011-11-30,1,775,R,13.30,-9999.00
SRS4,2011-11-30,1,777,R,4.95,-9999.00
SRS4,2011-11-30,1,778,R,7.20,-9999.00
SRS4,2011-11-30,1,779,R,4.75,-9999.00
SRS4,2011-11-30,1,780,R,4.50,-9999.00
SRS4,2011-11-30,1,781,R,-9999.00,-9999.00
SRS4,2011-11-30,1,782,R,7.80,-9999.00
SRS4,2011-11-30,1,783,R,6.30,-9999.00
SRS4,2011-11-30,1,785,R,-9999.00,-9999.00
SRS4,2011-11-30,1,786,R,-9999.00,-9999.00
SRS4,2011-11-30,1,787,R,6.75,-9999.00
SRS4,2011-11-30,1,788,R,3.85,-9999.00
SRS4,2011-11-30,1,789,R,5.05,-9999.00
SRS4,2011-11-30,1,791,R,5.35,-9999.00
SRS4,2011-11-30,1,792,R,4.85,-9999.00
SRS4,2011-11-30,1,793,R,4.70,-9999.00
SRS4,2011-11-30,1,794,R,5.35,-9999.00
SRS4,2011-11-30,1,796,R,3.35,-9999.00
SRS4,2011-11-30,1,797,R,6.45,-9999.00
SRS4,2011-11-30,1,799,R,4.95,-9999.00
SRS4,2011-11-30,1,802,R,7.70,-9999.00
SRS4,2011-11-30,1,805,R,6.40,-9999.00
SRS4,2011-11-30,1,808,R,-9999.00,-9999.00
SRS4,2011-11-30,1,809,R,4.40,-9999.00
SRS4,2011-11-30,1,810,R,7.20,-9999.00
SRS4,2011-11-30,1,811,R,3.10,-9999.00
SRS4,2011-11-30,1,812,R,9.30,-9999.00
SRS4,2011-11-30,1,813,R,6.50,-9999.00
SRS4,2011-11-30,1,815,R,7.65,-9999.00
SRS4,2011-11-30,1,819,R,9.15,-9999.00
SRS4,2011-11-30,1,821,R,7.10,-9999.00
SRS4,2011-11-30,1,822,R,6.45,-9999.00
SRS4,2011-11-30,1,824,R,5.50,-9999.00
SRS4,2011-11-30,1,826,R,5.00,-9999.00
SRS4,2011-11-30,1,828,R,6.70,-9999.00
SRS4,2011-11-30,1,829,R,4.85,-9999.00
SRS4,2011-11-30,1,830,R,-9999.00,-9999.00
SRS4,2011-11-30,1,831,R,4.95,-9999.00
SRS4,2011-11-30,1,832,R,5.00,-9999.00
SRS4,2011-11-30,1,833,R,-9999.00,-9999.00
SRS4,2011-11-30,1,834,R,-9999.00,-9999.00
SRS4,2011-11-30,1,835,R,9.00,-9999.00
SRS4,2011-11-30,1,837,R,6.15,-9999.00
SRS4,2011-11-30,1,838,R,4.85,-9999.00
SRS4,2011-11-30,1,839,R,3.40,-9999.00
SRS4,2011-11-30,1,842,R,3.45,-9999.00
SRS4,2011-11-30,1,843,R,3.70,-9999.00
SRS4,2011-11-30,1,904,R,5.50,-9999.00
SRS4,11/31/11,2,977,?,-9999.00,-9999.00
SRS4,11/31/11,2,216,C,-9999.00,-9999.00
SRS4,11/31/11,2,440,C,5.35,-9999.00
SRS4,11/31/11,2,442,C,-9999.00,-9999.00
SRS4,11/31/11,2,443,C,-9999.00,-9999.00
SRS4,11/31/11,2,452,C,5.60,-9999.00
SRS4,11/31/11,2,513,C,4.05,-9999.00
SRS4,11/31/11,2,648,C,-9999.00,-9999.00
SRS4,11/31/11,2,694,C,-9999.00,-9999.00
SRS4,11/31/11,2,955,C,10.90,-9999.00
SRS4,11/31/11,2,961,C,-9999.00,-9999.00
SRS4,11/31/11,2,963,C,-9999.00,-9999.00
SRS4,11/31/11,2,2,L,-9999.00,-9999.00
SRS4,11/31/11,2,204,L,10.35,-9999.00
SRS4,11/31/11,2,206,L,9.35,-9999.00
SRS4,11/31/11,2,207,L,3.15,-9999.00
SRS4,11/31/11,2,208,L,6.00,-9999.00
SRS4,11/31/11,2,209,L,-9999.00,-9999.00
SRS4,11/31/11,2,211,L,10.25,-9999.00
SRS4,11/31/11,2,212,L,-9999.00,-9999.00
SRS4,11/31/11,2,213,L,-9999.00,-9999.00
SRS4,11/31/11,2,217,L,8.95,-9999.00
SRS4,11/31/11,2,226,L,7.55,-9999.00
SRS4,11/31/11,2,301,L,11.35,-9999.00
SRS4,11/31/11,2,302,L,-9999.00,-9999.00
SRS4,11/31/11,2,420,L,-9999.00,-9999.00
SRS4,11/31/11,2,428,L,5.25,-9999.00
SRS4,11/31/11,2,430,L,2.95,-9999.00
SRS4,11/31/11,2,432,L,-9999.00,-9999.00
SRS4,11/31/11,2,433,L,4.00,-9999.00
SRS4,11/31/11,2,434,L,6.40,-9999.00
SRS4,11/31/11,2,438,L,12.35,-9999.00
SRS4,11/31/11,2,439,L,-9999.00,-9999.00
SRS4,11/31/11,2,441,L,5.50,-9999.00
SRS4,11/31/11,2,449,L,3.25,-9999.00
SRS4,11/31/11,2,450,L,8.20,-9999.00
SRS4,11/31/11,2,455,L,-9999.00,-9999.00
SRS4,11/31/11,2,606,L,12.90,-9999.00
SRS4,11/31/11,2,606,L,-9999.00,-9999.00
SRS4,11/31/11,2,669,L,-9999.00,-9999.00
SRS4,11/31/11,2,677,L,-9999.00,-9999.00
SRS4,11/31/11,2,693,L,-9999.00,-9999.00
SRS4,11/31/11,2,905,L,13.25,-9999.00
SRS4,11/31/11,2,906,L,-9999.00,-9999.00
SRS4,11/31/11,2,907,L,7.20,-9999.00
SRS4,11/31/11,2,909,L,12.30,-9999.00
SRS4,11/31/11,2,910,L,-9999.00,-9999.00
SRS4,11/31/11,2,911,L,9.00,-9999.00
SRS4,11/31/11,2,915,L,10.30,-9999.00
SRS4,11/31/11,2,917,L,5.10,-9999.00
SRS4,11/31/11,2,919,L,3.95,-9999.00
SRS4,11/31/11,2,933,L,-9999.00,-9999.00
SRS4,11/31/11,2,936,L,-9999.00,-9999.00
SRS4,11/31/11,2,937,L,-9999.00,-9999.00
SRS4,11/31/11,2,938,L,8.05,-9999.00
SRS4,11/31/11,2,944,L,-9999.00,-9999.00
SRS4,11/31/11,2,954,L,-9999.00,-9999.00
SRS4,11/31/11,2,956,L,5.45,-9999.00
SRS4,11/31/11,2,959,L,8.20,-9999.00
SRS4,11/31/11,2,964,L,10.05,-9999.00
SRS4,11/31/11,2,966,L,-9999.00,-9999.00
SRS4,11/31/11,2,975,L,4.25,-9999.00
SRS4,11/31/11,2,979,L,-9999.00,-9999.00
SRS4,11/31/11,2,983,L,-9999.00,-9999.00
SRS4,11/31/11,2,984,L,-9999.00,-9999.00
SRS4,11/31/11,2,991,L,-9999.00,-9999.00
SRS4,11/31/11,2,992,L,4.00,-9999.00
SRS4,11/31/11,2,996,L,5.55,-9999.00
SRS4,11/31/11,2,997,L,-9999.00,-9999.00
SRS4,11/31/11,2,68,R,-9999.00,-9999.00
SRS4,11/31/11,2,202,R,4.05,-9999.00
SRS4,11/31/11,2,203,R,3.95,-9999.00
SRS4,11/31/11,2,205,R,8.05,-9999.00
SRS4,11/31/11,2,210,R,-9999.00,-9999.00
SRS4,11/31/11,2,214,R,11.10,-9999.00
SRS4,11/31/11,2,215,R,4.50,-9999.00
SRS4,11/31/11,2,215,R,5.30,-9999.00
SRS4,11/31/11,2,216,R,4.40,-9999.00
SRS4,11/31/11,2,217,R,4.10,-9999.00
SRS4,11/31/11,2,218,R,5.00,-9999.00
SRS4,11/31/11,2,218,R,4.95,-9999.00
SRS4,11/31/11,2,220,R,-9999.00,-9999.00
SRS4,11/31/11,2,221,R,-9999.00,-9999.00
SRS4,11/31/11,2,222,R,8.40,-9999.00
SRS4,11/31/11,2,223,R,7.80,-9999.00
SRS4,11/31/11,2,224,R,5.15,-9999.00
SRS4,11/31/11,2,225,R,8.30,-9999.00
SRS4,11/31/11,2,303,R,-9999.00,-9999.00
SRS4,11/31/11,2,304,R,3.40,-9999.00
SRS4,11/31/11,2,304,R,3.45,-9999.00
SRS4,11/31/11,2,384,R,5.35,-9999.00
SRS4,11/31/11,2,385,R,3.60,-9999.00
SRS4,11/31/11,2,421,R,3.85,-9999.00
SRS4,11/31/11,2,422,R,3.20,-9999.00
SRS4,11/31/11,2,423,R,3.05,-9999.00
SRS4,11/31/11,2,424,R,6.55,-9999.00
SRS4,11/31/11,2,425,R,11.05,-9999.00
SRS4,11/31/11,2,426,R,3.05,-9999.00
SRS4,11/31/11,2,427,R,4.90,-9999.00
SRS4,11/31/11,2,429,R,9.70,-9999.00
SRS4,11/31/11,2,431,R,5.25,-9999.00
SRS4,11/31/11,2,435,R,4.80,-9999.00
SRS4,11/31/11,2,436,R,3.20,-9999.00
SRS4,11/31/11,2,437,R,8.65,-9999.00
SRS4,11/31/11,2,444,R,-9999.00,-9999.00
SRS4,11/31/11,2,445,R,6.20,-9999.00
SRS4,11/31/11,2,446,R,7.15,-9999.00
SRS4,11/31/11,2,447,R,-9999.00,-9999.00
SRS4,11/31/11,2,448,R,3.90,-9999.00
SRS4,11/31/11,2,451,R,3.20,-9999.00
SRS4,11/31/11,2,453,R,8.50,-9999.00
SRS4,11/31/11,2,454,R,-9999.00,-9999.00
SRS4,11/31/11,2,456,R,3.95,-9999.00
SRS4,11/31/11,2,515,R,3.35,-9999.00
SRS4,11/31/11,2,515,R,3.35,-9999.00
SRS4,11/31/11,2,601,R,3.90,-9999.00
SRS4,11/31/11,2,604,R,-9999.00,-9999.00
SRS4,11/31/11,2,605,R,3.70,-9999.00
SRS4,11/31/11,2,613,R,3.45,-9999.00
SRS4,11/31/11,2,614,R,2.90,-9999.00
SRS4,11/31/11,2,615,R,2.50,-9999.00
SRS4,11/31/11,2,616,R,2.80,-9999.00
SRS4,11/31/11,2,617,R,2.85,-9999.00
SRS4,11/31/11,2,665,R,-9999.00,-9999.00
SRS4,11/31/11,2,666,R,-9999.00,-9999.00
SRS4,11/31/11,2,667,R,-9999.00,-9999.00
SRS4,11/31/11,2,668,R,-9999.00,-9999.00
SRS4,11/31/11,2,670,R,-9999.00,-9999.00
SRS4,11/31/11,2,671,R,-9999.00,-9999.00
SRS4,11/31/11,2,672,R,-9999.00,-9999.00
SRS4,11/31/11,2,673,R,-9999.00,-9999.00
SRS4,11/31/11,2,674,R,-9999.00,-9999.00
SRS4,11/31/11,2,675,R,4.95,-9999.00
SRS4,11/31/11,2,675,R,-9999.00,-9999.00
SRS4,11/31/11,2,676,R,3.65,-9999.00
SRS4,11/31/11,2,677,R,4.00,-9999.00
SRS4,11/31/11,2,679,R,-9999.00,-9999.00
SRS4,11/31/11,2,680,R,-9999.00,-9999.00
SRS4,11/31/11,2,686,R,5.10,-9999.00
SRS4,11/31/11,2,694,R,4.40,-9999.00
SRS4,11/31/11,2,700,R,-9999.00,-9999.00
SRS4,11/31/11,2,902,R,4.30,-9999.00
SRS4,11/31/11,2,903,R,-9999.00,-9999.00
SRS4,11/31/11,2,904,R,6.30,-9999.00
SRS4,11/31/11,2,908,R,3.80,-9999.00
SRS4,11/31/11,2,913,R,5.05,-9999.00
SRS4,11/31/11,2,914,R,3.20,-9999.00
SRS4,11/31/11,2,916,R,5.40,-9999.00
SRS4,11/31/11,2,918,R,9.20,-9999.00
SRS4,11/31/11,2,920,R,7.05,-9999.00
SRS4,11/31/11,2,921,R,-9999.00,-9999.00
SRS4,11/31/11,2,922,R,6.10,-9999.00
SRS4,11/31/11,2,923,R,-9999.00,-9999.00
SRS4,11/31/11,2,924,R,4.70,-9999.00
SRS4,11/31/11,2,925,R,-9999.00,-9999.00
SRS4,11/31/11,2,926,R,5.85,-9999.00
SRS4,11/31/11,2,927,R,3.65,-9999.00
SRS4,11/31/11,2,928,R,2.90,-9999.00
SRS4,11/31/11,2,929,R,4.40,-9999.00
SRS4,11/31/11,2,930,R,3.40,-9999.00
SRS4,11/31/11,2,931,R,6.75,-9999.00
SRS4,11/31/11,2,932,R,5.55,-9999.00
SRS4,11/31/11,2,934,R,-9999.00,-9999.00
SRS4,11/31/11,2,935,R,4.00,-9999.00
SRS4,11/31/11,2,939,R,4.45,-9999.00
SRS4,11/31/11,2,941,R,10.30,-9999.00
SRS4,11/31/11,2,942,R,5.75,-9999.00
SRS4,11/31/11,2,943,R,5.05,-9999.00
SRS4,11/31/11,2,945,R,4.80,-9999.00
SRS4,11/31/11,2,946,R,3.90,-9999.00
SRS4,11/31/11,2,947,R,-9999.00,-9999.00
SRS4,11/31/11,2,948,R,4.00,-9999.00
SRS4,11/31/11,2,949,R,3.55,-9999.00
SRS4,11/31/11,2,950,R,-9999.00,-9999.00
SRS4,11/31/11,2,951,R,-9999.00,-9999.00
SRS4,11/31/11,2,952,R,-9999.00,-9999.00
SRS4,11/31/11,2,953,R,5.05,-9999.00
SRS4,11/31/11,2,957,R,-9999.00,-9999.00
SRS4,11/31/11,2,958,R,-9999.00,-9999.00
SRS4,11/31/11,2,960,R,-9999.00,-9999.00
SRS4,11/31/11,2,962,R,4.25,-9999.00
SRS4,11/31/11,2,965,R,4.95,-9999.00
SRS4,11/31/11,2,967,R,7.20,-9999.00
SRS4,11/31/11,2,968,R,5.20,-9999.00
SRS4,11/31/11,2,969,R,-9999.00,-9999.00
SRS4,11/31/11,2,970,R,4.55,-9999.00
SRS4,11/31/11,2,971,R,3.30,-9999.00
SRS4,11/31/11,2,972,R,7.00,-9999.00
SRS4,11/31/11,2,973,R,6.60,-9999.00
SRS4,11/31/11,2,974,R,-9999.00,-9999.00
SRS4,11/31/11,2,974,R,4.30,-9999.00
SRS4,11/31/11,2,976,R,4.35,-9999.00
SRS4,11/31/11,2,977,R,5.20,-9999.00
SRS4,11/31/11,2,978,R,7.50,-9999.00
SRS4,11/31/11,2,980,R,4.55,-9999.00
SRS4,11/31/11,2,981,R,-9999.00,-9999.00
SRS4,11/31/11,2,982,R,3.65,-9999.00
SRS4,11/31/11,2,985,R,4.65,-9999.00
SRS4,11/31/11,2,986,R,4.10,-9999.00
SRS4,11/31/11,2,987,R,2.90,-9999.00
SRS4,11/31/11,2,988,R,-9999.00,-9999.00
SRS4,11/31/11,2,989,R,-9999.00,-9999.00
SRS4,11/31/11,2,990,R,7.05,-9999.00
SRS4,11/31/11,2,993,R,4.15,-9999.00
SRS4,11/31/11,2,994,R,11.25,-9999.00
SRS4,11/31/11,2,995,R,6.55,-9999.00
SRS4,11/31/11,2,998,R,4.25,-9999.00
SRS4,11/31/11,2,999,R,3.60,-9999.00
SRS4,11/31/11,2,1000,R,-9999.00,-9999.00
SRS5,2011-11-30,1,5,A,-9999.00,-9999.00
SRS5,2011-11-30,1,501,A,4.20,-9999.00
SRS5,2011-11-30,1,537,A,-9999.00,-9999.00
SRS5,2011-11-30,1,538,A,39.25,-9999.00
SRS5,2011-11-30,1,602,A,2.95,-9999.00
SRS5,2011-11-30,1,615,A,-9999.00,-9999.00
SRS5,2011-11-30,1,640,A,6.25,-9999.00
SRS5,2011-11-30,1,642,A,-9999.00,-9999.00
SRS5,2011-11-30,1,652,A,-9999.00,-9999.00
SRS5,2011-11-30,1,683,A,-9999.00,-9999.00
SRS5,2011-11-30,1,694,A,11.55,-9999.00
SRS5,2011-11-30,1,720,A,-9999.00,-9999.00
SRS5,2011-11-30,1,73,L,-9999.00,-9999.00
SRS5,2011-11-30,1,202,L,-9999.00,-9999.00
SRS5,2011-11-30,1,544,L,-9999.00,-9999.00
SRS5,2011-11-30,1,606,L,22.50,-9999.00
SRS5,2011-11-30,1,607,L,2.95,-9999.00
SRS5,2011-11-30,1,654,L,-9999.00,-9999.00
SRS5,2011-11-30,1,685,L,7.75,-9999.00
SRS5,2011-11-30,1,687,L,15.95,-9999.00
SRS5,2011-11-30,1,718,L,-9999.00,-9999.00
SRS5,2011-11-30,1,719,L,-9999.00,-9999.00
SRS5,2011-11-30,1,108,R,4.55,-9999.00
SRS5,2011-11-30,1,118,R,4.30,-9999.00
SRS5,2011-11-30,1,119,R,4.35,-9999.00
SRS5,2011-11-30,1,120,R,5.70,-9999.00
SRS5,2011-11-30,1,121,R,-9999.00,-9999.00
SRS5,2011-11-30,1,122,R,3.45,-9999.00
SRS5,2011-11-30,1,123,R,2.95,-9999.00
SRS5,2011-11-30,1,124,R,4.40,-9999.00
SRS5,2011-11-30,1,125,R,4.00,-9999.00
SRS5,2011-11-30,1,126,R,3.45,-9999.00
SRS5,2011-11-30,1,127,R,3.60,-9999.00
SRS5,2011-11-30,1,128,R,4.05,-9999.00
SRS5,2011-11-30,1,203,R,3.15,-9999.00
SRS5,2011-11-30,1,502,R,3.05,-9999.00
SRS5,2011-11-30,1,503,R,3.00,-9999.00
SRS5,2011-11-30,1,504,R,2.90,-9999.00
SRS5,2011-11-30,1,505,R,2.90,-9999.00
SRS5,2011-11-30,1,531,R,-9999.00,-9999.00
SRS5,2011-11-30,1,532,R,7.10,-9999.00
SRS5,2011-11-30,1,533,R,6.55,-9999.00
SRS5,2011-11-30,1,601,R,15.35,-9999.00
SRS5,2011-11-30,1,602,R,12.40,-9999.00
SRS5,2011-11-30,1,603,R,15.05,-9999.00
SRS5,2011-11-30,1,603,R,2.65,-9999.00
SRS5,2011-11-30,1,604,R,13.65,-9999.00
SRS5,2011-11-30,1,604,R,2.70,-9999.00
SRS5,2011-11-30,1,605,R,6.70,-9999.00
SRS5,2011-11-30,1,605,R,2.60,-9999.00
SRS5,2011-11-30,1,606,R,4.85,-9999.00
