Site_ID,Date,Plot_ID ,Basket_ID,Ag_leaves,Rm_leaves,Lr_leaves,Ce_leaves,Rm_stipules,Ag_flower,Rm_flower,Lr_flower,Ce_flower,Ag_propagules,Rm_propagules,Lr_propagules,Ce_propagules,Wood,Miscellaneous,Rm_fruit_embryo,Total_weight
SRS5,2006-12-11,2,10,0.00,5.74,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,7.11
SRS6,2006-12-11,1,1,1.07,0.84,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.53,0.00,3.50
SRS6,2006-12-11,2,2,1.10,0.49,0.28,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.25,0.00,2.26
SRS6,2006-12-11,1,3,2.83,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00,3.45
SRS6,2006-12-11,2,4,1.33,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,1.40
SRS6,2006-12-11,2,5,1.17,0.41,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.37,0.00,2.25
SRS6,2006-12-11,2,6,0.21,1.44,0.81,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.45,0.00,2.98
SRS6,2006-12-11,1,7,1.52,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.00,2.70
SRS6,2006-12-11,2,8,0.42,2.01,1.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.33,0.00,3.91
SRS6,2006-12-11,1,9,0.15,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.12,0.00,0.95
SRS6,2006-12-11,1,10,0.09,1.07,0.03,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,1.66
TS/Ph8,2006-12-20,2,1,0.00,4.96,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.16
TS/Ph8,2006-12-20,2,2,0.00,0.33,0.00,0.85,0.03,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.00,0.00,1.25
TS/Ph8,2006-12-20,1,3,0.00,1.55,0.00,2.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,3.98
TS/Ph8,2006-12-20,2,4,0.00,0.00,0.00,7.88,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.01,0.00,0.00,0.00,7.93
TS/Ph8,2006-12-20,1,5,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23
TS/Ph8,2006-12-20,2,6,0.00,0.99,0.00,0.14,0.02,0.00,0.13,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.33,0.00,1.64
TS/Ph8,2006-12-20,1,7,0.00,1.21,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.18,0.00,1.84
TS/Ph8,2006-12-20,2,8,0.00,2.12,1.77,0.12,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.10,0.39,0.00,4.63
TS/Ph8,2006-12-20,1,9,0.00,2.62,0.00,0.96,0.19,0.00,0.00,0.00,0.01,0.00,0.26,0.00,0.00,0.00,0.93,0.00,4.97
TS/Ph8,2006-12-20,1,10,0.00,3.46,0.00,0.00,0.05,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.54,0.00,4.24
SRS4,2007-01-17,1,1,0.00,4.76,0.07,0.25,0.07,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.02,0.17,0.66,0.00,6.10
SRS4,2007-01-17,2,2,0.00,2.64,0.00,0.07,0.34,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.03,2.06,0.00,5.17
SRS4,2007-01-17,1,3,0.00,2.81,0.00,2.84,0.02,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.31,0.00,6.10
SRS4,2007-01-17,2,4,0.00,1.19,0.52,0.04,0.15,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.30,1.87,0.00,4.15
SRS4,2007-01-17,1,5,0.00,4.81,0.00,1.56,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.99,0.00,7.75
SRS4,2007-01-17,2,6,0.00,5.77,0.03,0.13,0.82,0.00,0.08,0.00,0.00,0.00,0.00,0.03,0.00,0.12,4.23,0.65,11.86
SRS4,2007-01-17,1,7,0.00,3.89,0.05,0.39,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,1.40,1.03,7.18
SRS4,2007-01-17,2,8,0.00,5.08,1.05,0.00,0.55,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.09,1.84,0.00,8.66
SRS4,2007-01-17,1,9,0.00,7.42,0.03,0.17,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,3.26,0.00,11.43
SRS4,2007-01-17,2,10,0.00,4.18,0.00,0.00,0.34,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.13,1.78,0.00,6.61
SRS5,2007-01-17,1,1,0.00,4.03,0.12,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.00,6.68
SRS5,2007-01-17,2,2,0.00,4.83,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.00,5.98
SRS5,2007-01-17,1,3,0.11,6.37,0.17,0.00,0.66,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,0.00,8.81
SRS5,2007-01-17,2,4,0.00,10.12,0.36,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,11.27
SRS5,2007-01-17,1,5,0.00,5.32,2.85,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.55,0.00,9.93
SRS5,2007-01-17,2,6,0.00,3.20,1.17,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.41,0.00,5.27
SRS5,2007-01-17,1,7,0.00,10.19,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,10.78
SRS5,2007-01-17,2,8,0.00,10.57,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.00,12.23
SRS5,2007-01-17,1,9,0.00,4.45,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,5.34
SRS5,2007-01-17,2,10,0.00,11.78,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.81,0.00,14.23
SRS6,2007-01-17,1,1,2.34,0.20,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.37,0.00,4.03
SRS6,2007-01-17,2,2,1.17,1.68,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.06,0.00,3.88
SRS6,2007-01-17,1,3,2.55,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.32,0.00,3.73
SRS6,2007-01-17,2,4,0.73,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79
SRS6,2007-01-17,2,5,1.09,3.54,0.17,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,5.18
SRS6,2007-01-17,2,6,0.00,2.75,0.64,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.31,0.00,4.40
SRS6,2007-01-17,1,7,2.85,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,1.73,0.00,5.09
SRS6,2007-01-17,2,8,0.00,7.61,0.75,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.21,0.00,9.33
SRS6,2007-01-17,1,9,0.00,5.37,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.22,0.00,6.07
SRS6,2007-01-17,1,10,0.23,2.00,1.36,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.06,0.86,0.00,6.28
SRS4,2007-02-05,1,1,0.00,0.16,0.31,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,1.10,0.42,2.30
SRS4,2007-02-05,2,2,0.00,1.88,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.00,2.48
SRS4,2007-02-05,1,3,0.00,0.27,0.12,3.98,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.48,0.00,5.08
SRS4,2007-02-05,2,4,0.00,0.73,0.00,0.06,0.02,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.11,0.66,0.00,1.64
SRS4,2007-02-05,1,5,0.00,2.74,0.00,5.02,1.15,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.27,0.00,9.28
SRS4,2007-02-05,2,6,0.00,3.12,0.00,0.00,0.48,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.11,2.08,0.00,5.93
SRS4,2007-02-05,1,7,0.00,3.57,0.00,0.00,0.17,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.12,1.59,0.00,5.47
SRS4,2007-02-05,2,8,0.00,3.66,0.84,0.02,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,2.11,0.00,6.94
SRS4,2007-02-05,1,9,0.00,5.62,0.00,0.48,0.22,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.67,0.00,7.16
SRS4,2007-02-05,2,10,0.00,2.13,0.23,0.00,0.17,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.09,0.00,2.87
SRS5,2007-02-05,1,1,0.00,4.50,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.52,0.00,5.34
SRS5,2007-02-05,2,2,0.00,1.17,0.08,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.00,1.87
SRS5,2007-02-05,1,3,0.00,2.09,1.83,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.91,0.51,0.00,6.48
SRS5,2007-02-05,2,4,0.19,3.61,0.33,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,4.43
SRS5,2007-02-05,1,5,0.00,4.06,0.04,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.57,0.00,4.86
SRS5,2007-02-05,2,6,0.00,1.52,1.25,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.33,0.00,3.24
SRS5,2007-02-05,1,7,0.00,0.53,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.78
SRS5,2007-02-05,2,8,0.00,7.19,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.23,0.00,8.06
SRS5,2007-02-05,1,9,0.00,1.83,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,2.19
SRS5,2007-02-05,2,10,0.00,3.99,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.56,0.00,5.07
SRS6,2007-02-05,1,1,1.46,0.64,0.94,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.32,0.00,3.53
SRS6,2007-02-05,2,2,1.38,1.09,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.13,0.00,3.33
SRS6,2007-02-05,1,3,0.89,0.08,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.22,0.00,2.17
SRS6,2007-02-05,2,4,1.13,0.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,2.10
SRS6,2007-02-05,2,5,0.35,0.99,0.25,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,1.92
SRS6,2007-02-05,2,6,0.23,0.40,0.93,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.00,1.79
SRS6,2007-02-05,1,7,0.65,1.13,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.45,0.00,3.15
SRS6,2007-02-05,2,8,0.00,0.96,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.00,1.72
SRS6,2007-02-05,1,9,0.16,0.86,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.12,0.00,1.66
SRS6,2007-02-05,1,10,0.30,0.69,1.05,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.14,0.00,4.85
SRS4,2007-03-27,1,1,0.00,2.38,1.21,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.42,1.79,0.00,6.69
SRS4,2007-03-27,2,2,0.00,5.04,1.04,0.00,0.73,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.95,0.00,8.02
SRS4,2007-03-27,1,3,0.00,2.81,0.40,8.25,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.91,0.00,12.72
SRS4,2007-03-27,2,4,0.00,3.62,0.00,0.49,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,1.13,0.00,5.78
SRS4,2007-03-27,1,5,0.00,9.91,0.00,4.71,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.51,0.89,0.00,17.14
SRS4,2007-03-27,2,6,0.00,5.98,0.13,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,2.61,0.65,10.86
SRS4,2007-03-27,1,7,0.00,8.65,0.70,0.35,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.93,1.84,0.00,16.34
SRS4,2007-03-27,2,8,0.00,7.47,2.38,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,1.99,0.00,13.18
SRS4,2007-03-27,1,9,0.00,6.04,0.58,0.98,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,3.25,0.00,12.83
SRS4,2007-03-27,2,10,0.00,3.76,0.06,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.63,0.00,5.48
SRS5,2007-03-27,1,1,0.00,13.53,0.00,0.00,1.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,16.04
SRS5,2007-03-27,2,2,0.00,13.20,0.00,0.00,1.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.36,0.00,16.81
SRS5,2007-03-27,1,3,0.00,10.91,5.63,0.00,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.81,0.00,19.69
SRS5,2007-03-27,2,4,0.00,10.51,1.26,0.00,1.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.73,0.24,0.00,15.76
SRS5,2007-03-27,1,5,0.00,12.88,2.28,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.90,0.00,16.64
SRS5,2007-03-27,2,6,0.00,6.19,1.54,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.36,0.00,9.36
SRS5,2007-03-27,1,7,0.00,10.52,0.45,0.00,1.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.03,0.00,12.85
SRS5,2007-03-27,2,8,0.00,16.61,0.00,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.26,0.00,19.60
SRS5,2007-03-27,1,9,0.00,13.86,0.00,0.00,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.21,0.00,16.58
SRS5,2007-03-27,2,10,0.00,11.23,0.00,0.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.73,0.00,14.91
SRS6,2007-03-27,1,1,3.46,2.03,3.60,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.38,0.00,9.92
SRS6,2007-03-27,2,2,3.19,2.30,3.82,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.37,0.00,10.04
SRS6,2007-03-27,1,3,3.23,2.34,2.70,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.39,0.00,8.79
SRS6,2007-03-27,2,4,4.36,0.58,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.00,6.87
SRS6,2007-03-27,2,5,1.35,2.68,1.73,0.00,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.21,0.00,8.18
SRS6,2007-03-27,2,6,0.00,3.20,1.84,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.29,0.00,6.77
SRS6,2007-03-27,1,7,1.45,1.90,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.55,0.00,7.14
SRS6,2007-03-27,2,8,0.43,5.94,4.68,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.36,0.00,12.04
SRS6,2007-03-27,1,9,0.51,2.90,0.47,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.06,0.00,8.11
SRS6,2007-03-27,1,10,0.28,4.60,2.68,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.37,0.00,9.28
SRS4,2007-04-26,1,1,0.00,5.13,1.11,3.13,0.19,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.58,0.61,0.00,10.81
SRS4,2007-04-26,2,2,0.00,4.74,0.55,0.43,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.76,0.00,7.77
SRS4,2007-04-26,1,3,0.00,3.13,0.00,4.90,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.92,0.00,9.29
SRS4,2007-04-26,2,4,0.00,4.70,0.38,1.83,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.55,0.00,8.10
SRS4,2007-04-26,1,5,0.00,8.28,0.12,6.11,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.23,0.91,0.00,16.57
SRS4,2007-04-26,2,6,0.00,4.77,0.44,0.22,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,2.89,0.82,11.83
SRS4,2007-04-26,1,7,0.00,4.56,0.55,2.41,0.27,0.00,0.00,0.00,0.00,0.00,1.47,0.00,0.00,0.25,1.37,1.37,12.25
SRS4,2007-04-26,2,8,0.00,6.94,1.59,0.26,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.18,0.00,12.19
SRS4,2007-04-26,1,9,0.00,10.10,0.23,1.14,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.41,0.00,12.64
SRS4,2007-04-26,2,10,0.00,4.13,0.00,0.15,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,1.12,0.00,6.11
SRS5,2007-04-26,1,1,0.00,5.58,0.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.44,0.25,0.00,8.00
SRS5,2007-04-26,2,2,0.00,3.21,0.28,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.00,4.34
SRS5,2007-04-26,1,3,0.00,3.94,1.19,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.34,0.00,6.29
SRS5,2007-04-26,2,4,0.57,8.01,0.97,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.25,0.00,10.56
SRS5,2007-04-26,1,5,0.00,7.01,1.03,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.30,0.00,8.90
SRS5,2007-04-26,2,6,0.00,4.13,1.01,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,5.61
SRS5,2007-04-26,1,7,0.00,6.24,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.00,6.72
SRS5,2007-04-26,2,8,0.00,5.63,0.00,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.19,0.00,7.00
SRS5,2007-04-26,1,9,0.00,5.72,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.30,0.00,6.41
SRS5,2007-04-26,2,10,0.00,13.18,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.23,0.00,14.21
SRS6,2007-04-26,1,1,0.87,0.78,2.72,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.34,0.00,5.12
SRS6,2007-04-26,2,2,1.18,0.94,1.70,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.08,0.00,5.01
SRS6,2007-04-26,1,3,1.94,0.15,2.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.13,0.00,4.98
SRS6,2007-04-26,2,4,3.05,0.08,0.50,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.00,3.72
SRS6,2007-04-26,2,5,1.09,3.09,1.38,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.45,0.13,0.00,9.03
SRS6,2007-04-26,2,6,0.42,1.81,2.02,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,0.09,0.00,6.64
SRS6,2007-04-26,1,7,0.95,0.27,1.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.00,2.95
SRS6,2007-04-26,2,8,0.00,1.94,1.34,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.15,0.00,4.16
SRS6,2007-04-26,1,9,0.19,3.57,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.00,4.04
SRS6,2007-04-26,1,10,0.31,2.09,4.19,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.47,0.14,0.00,8.04
SRS4,2007-05-22,1,1,0.00,4.66,1.28,2.68,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.36,0.48,0.00,9.72
SRS4,2007-05-22,2,2,0.00,7.70,0.00,1.31,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.50,0.00,10.25
SRS4,2007-05-22,1,3,0.00,3.43,0.94,6.67,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.62,0.00,11.98
SRS4,2007-05-22,2,4,0.00,8.40,0.06,1.83,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.65,0.00,12.65
SRS4,2007-05-22,1,5,0.00,10.37,0.00,6.07,0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.54,0.68,0.00,18.43
SRS4,2007-05-22,2,6,0.00,6.77,0.40,0.40,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,1.92,0.00,10.81
SRS4,2007-05-22,1,7,0.00,8.70,0.89,0.78,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20,1.72,0.00,15.83
SRS4,2007-05-22,2,8,0.00,8.11,1.91,0.12,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,1.78,0.00,16.81
SRS4,2007-05-22,1,9,0.00,10.29,0.33,1.67,1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.37,1.30,0.00,22.34
SRS4,2007-05-22,2,10,0.00,6.47,0.00,1.42,1.08,0.00,0.00,0.00,0.00,0.00,2.46,0.00,0.00,7.74,1.10,0.00,20.27
SRS5,2007-05-22,1,1,0.00,10.83,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.21,0.00,11.73
SRS5,2007-05-22,2,2,0.00,6.98,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.00,7.56
SRS5,2007-05-22,1,3,0.00,6.27,9.24,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.49,0.00,16.53
SRS5,2007-05-22,2,4,0.61,7.06,0.91,0.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.12,0.00,9.71
SRS5,2007-05-22,1,5,0.00,8.26,3.75,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.46,0.00,13.05
SRS5,2007-05-22,2,6,0.00,3.32,2.89,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.12,0.00,6.69
SRS5,2007-05-22,1,7,0.00,1.24,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.08,0.00,1.83
SRS5,2007-05-22,2,8,0.00,14.19,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,15.50
SRS5,2007-05-22,1,9,0.00,14.15,0.28,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.00,15.12
SRS5,2007-05-22,2,10,0.00,13.91,0.00,0.00,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.46,0.00,16.20
SRS6,2007-05-22,1,1,2.22,4.39,11.41,0.00,0.30,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.73,0.00,19.74
SRS6,2007-05-22,2,2,2.25,1.82,6.94,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,0.41,0.00,15.07
SRS6,2007-05-22,1,3,5.75,0.02,10.42,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.47,0.00,17.27
