study_id,site_id,plot_id,mean_agb_g_m2,vegetation_class,mean_tree_height,g_co2_m2,study
byrd_2018,Twitchell,ep-9,596.39,emergent,NA,1049.65594224,Byrd 2018
byrd_2018,Twitchell,ep-9,1318.76,emergent,NA,2321.0387001599997,Byrd 2018
byrd_2018,Twitchell,g1_090712,186.47,emergent,NA,328.19018352,Byrd 2018
byrd_2018,Twitchell,g2_090712,540.55,emergent,NA,951.3766487999998,Byrd 2018
byrd_2018,Twitchell,e2-5w_061312,521.88,emergent,NA,918.51715008,Byrd 2018
byrd_2018,Twitchell,e3-5,908.49,emergent,NA,1598.95693584,Byrd 2018
byrd_2018,Twitchell,e3-5,2218.61,emergent,NA,3904.7890977600005,Byrd 2018
byrd_2018,Twitchell,e3-5,829.81,emergent,NA,1460.47887696,Byrd 2018
byrd_2018,Twitchell,e3-5e_061312,789.97,emergent,NA,1390.3598395200002,Byrd 2018
byrd_2018,Twitchell,h2_090712,637.29,emergent,NA,1121.6405966399998,Byrd 2018
byrd_2018,Twitchell,h1_090712,528.39,emergent,NA,929.97485424,Byrd 2018
byrd_2018,Twitchell,drain7_061312,1375.93,emergent,NA,2421.65881488,Byrd 2018
byrd_2018,Twitchell,e4-5e_061312,1968.11,emergent,NA,3463.9050897599996,Byrd 2018
byrd_2018,Twitchell,i2_090712,1056.03,emergent,NA,1858.62969648,Byrd 2018
byrd_2018,Twitchell,i1_090712,953.21,emergent,NA,1677.66485136,Byrd 2018
byrd_2018,Twitchell,w2-2,341.91,emergent,NA,601.7670705600001,Byrd 2018
byrd_2018,Twitchell,w2-1,193.53,emergent,NA,340.61589647999995,Byrd 2018
byrd_2018,Twitchell,w2-1,635.09,emergent,NA,1117.7685614400002,Byrd 2018
byrd_2018,Twitchell,w2-2,413.5,emergent,NA,727.766616,Byrd 2018
byrd_2018,Twitchell,w2-2,765.46,emergent,NA,1347.22184736,Byrd 2018
byrd_2018,Twitchell,w2-1,590.07,emergent,NA,1038.53264112,Byrd 2018
byrd_2018,Twitchell,w2-2,361.64,emergent,NA,636.49218624,Byrd 2018
byrd_2018,Twitchell,w2-1,488.31,emergent,NA,859.43341296,Byrd 2018
byrd_2018,Twitchell,w2-1,839.31,emergent,NA,1477.1990289599999,Byrd 2018
byrd_2018,Twitchell,w2-2,365.34,emergent,NA,643.00424544,Byrd 2018
byrd_2018,Twitchell,w2-2,601.21,emergent,NA,1058.13921936,Byrd 2018
byrd_2018,Twitchell,w2-1,882.29,emergent,NA,1552.84451664,Byrd 2018
byrd_2018,Twitchell,w2-1n_052412,685.37,emergent,NA,1206.26216592,Byrd 2018
byrd_2018,Twitchell,w2-1n_090712,676.28,emergent,NA,1190.2636204799999,Byrd 2018
byrd_2018,Twitchell,w2-3,372.19,emergent,NA,655.06035504,Byrd 2018
byrd_2018,Twitchell,w2-4,115.56,emergent,NA,203.38744896,Byrd 2018
byrd_2018,Twitchell,w2-3,493.5,emergent,NA,868.567896,Byrd 2018
byrd_2018,Twitchell,w2-4,77.16,emergent,NA,135.80283456,Byrd 2018
byrd_2018,Twitchell,w2-4,127.61,emergent,NA,224.59564176,Byrd 2018
byrd_2018,Twitchell,w2-3,481.9,emergent,NA,848.1517104,Byrd 2018
byrd_2018,Twitchell,w2-3,353.53,emergent,NA,622.2184564799999,Byrd 2018
byrd_2018,Twitchell,w2-4,190.06,emergent,NA,334.50864096,Byrd 2018
byrd_2018,Twitchell,w2-4,144.85,emergent,NA,254.93831759999998,Byrd 2018
byrd_2018,Twitchell,w2-3,129.06,emergent,NA,227.14766496,Byrd 2018
byrd_2018,Twitchell,w2-4,149.57,emergent,NA,263.24559312,Byrd 2018
byrd_2018,Twitchell,w2-3,443.48,emergent,NA,780.5318956799999,Byrd 2018
byrd_2018,Twitchell,w2-2n_052412,415.42,emergent,NA,731.14584672,Byrd 2018
byrd_2018,Twitchell,w2-3n_052412,707.03,emergent,NA,1244.3841124799999,Byrd 2018
byrd_2018,Twitchell,w2-2n_070212,913.86,emergent,NA,1608.40822176,Byrd 2018
byrd_2018,Twitchell,w2-3n_070212,1054.47,emergent,NA,1855.8840715200001,Byrd 2018
byrd_2018,Twitchell,w2-2n_090712,1641.17,emergent,NA,2888.48545872,Byrd 2018
byrd_2018,Twitchell,w2-5,699.79,emergent,NA,1231.6415966399998,Byrd 2018
byrd_2018,Twitchell,w2-6,645.81,emergent,NA,1136.63593296,Byrd 2018
byrd_2018,Twitchell,w2-7,31.58,emergent,NA,55.581305279999995,Byrd 2018
byrd_2018,Twitchell,w2-7,404.45,emergent,NA,711.8384712,Byrd 2018
byrd_2018,Twitchell,w2-6,411.65,emergent,NA,724.5105864,Byrd 2018
byrd_2018,Twitchell,w2-5,736.75,emergent,NA,1296.691788,Byrd 2018
byrd_2018,Twitchell,w2-5,1817.91,emergent,NA,3199.55068656,Byrd 2018
byrd_2018,Twitchell,w2-7,931.35,emergent,NA,1639.1909016,Byrd 2018
byrd_2018,Twitchell,w2-6,964.12,emergent,NA,1696.8666259200002,Byrd 2018
byrd_2018,Twitchell,w2-7,893.23,emergent,NA,1572.0990916800001,Byrd 2018
byrd_2018,Twitchell,w2-5,1207.09,emergent,NA,2124.49771344,Byrd 2018
byrd_2018,Twitchell,w2-6,496.7,emergent,NA,874.1999472,Byrd 2018
byrd_2018,Twitchell,w2-7,1069.65,emergent,NA,1882.6011144000001,Byrd 2018
byrd_2018,Twitchell,w2-6,354.66,emergent,NA,624.2072745600001,Byrd 2018
byrd_2018,Twitchell,w2-5,971.16,emergent,NA,1709.25713856,Byrd 2018
byrd_2018,Twitchell,w2-6,784.15,emergent,NA,1380.1165464,Byrd 2018
byrd_2018,Twitchell,w2-7,1231.26,emergent,NA,2167.0373001599996,Byrd 2018
byrd_2018,Twitchell,w2-4n_052412,407.94,emergent,NA,717.98092704,Byrd 2018
byrd_2018,Twitchell,w2-5n_052412,1287.41,emergent,NA,2265.8621985600003,Byrd 2018
byrd_2018,Twitchell,c1_061312,820.49,emergent,NA,1444.07552784,Byrd 2018
byrd_2018,Twitchell,c2_061312,910.08,emergent,NA,1601.75536128,Byrd 2018
byrd_2018,Twitchell,w2-4n_070212,1231.51,emergent,NA,2167.4773041599997,Byrd 2018
byrd_2018,Twitchell,w2-5n_070212,864.61,emergent,NA,1521.72743376,Byrd 2018
byrd_2018,Twitchell,c1_090712,1976.8,emergent,NA,3479.1996287999996,Byrd 2018
byrd_2018,Twitchell,c2_090712,2098.07,emergent,NA,3692.6367691200003,Byrd 2018
byrd_2018,Twitchell,w2-9,467.33,emergent,NA,822.50827728,Byrd 2018
byrd_2018,Twitchell,w2-8,89.24,emergent,NA,157.06382784,Byrd 2018
byrd_2018,Twitchell,w2-8,288.75,emergent,NA,508.20462,Byrd 2018
byrd_2018,Twitchell,w2-9,400.61,emergent,NA,705.08000976,Byrd 2018
byrd_2018,Twitchell,w2-9,603.13,emergent,NA,1061.5184500799999,Byrd 2018
byrd_2018,Twitchell,w2-8,704.06,emergent,NA,1239.15686496,Byrd 2018
byrd_2018,Twitchell,w2-8,295.28,emergent,NA,519.69752448,Byrd 2018
byrd_2018,Twitchell,w2-9,559.62,emergent,NA,984.94015392,Byrd 2018
byrd_2018,Twitchell,w2-8,685.39,emergent,NA,1206.29736624,Byrd 2018
byrd_2018,Twitchell,w2-9,184.85,emergent,NA,325.33895759999996,Byrd 2018
byrd_2018,Twitchell,w2-9,368.61,emergent,NA,648.7594977599999,Byrd 2018
byrd_2018,Twitchell,w2-8,700.51,emergent,NA,1232.90880816,Byrd 2018
byrd_2018,Twitchell,w2-7n_052412,1300.05,emergent,NA,2288.1088008,Byrd 2018
byrd_2018,Twitchell,w2-6n_052412,1382.15,emergent,NA,2432.6061144,Byrd 2018
byrd_2018,Twitchell,w2-7n_070212,721.16,emergent,NA,1269.25313856,Byrd 2018
byrd_2018,Twitchell,w2-6n_070212,524.87,emergent,NA,923.77959792,Byrd 2018
byrd_2018,Twitchell,w2-10,900.9,emergent,NA,1585.5984144,Byrd 2018
byrd_2018,Twitchell,w2-10,713.66,emergent,NA,1256.0530185599998,Byrd 2018
byrd_2018,Twitchell,w2-10,1385.83,emergent,NA,2439.08297328,Byrd 2018
byrd_2018,Twitchell,w2-10,1238.23,emergent,NA,2179.30461168,Byrd 2018
byrd_2018,Twitchell,w2-10,962.23,emergent,NA,1693.5401956800001,Byrd 2018
byrd_2018,Twitchell,w4-9,230.08,emergent,NA,404.94448128,Byrd 2018
byrd_2018,Twitchell,w4-10,15.28,emergent,NA,26.89304448,Byrd 2018
byrd_2018,Twitchell,w4-10,38.42,emergent,NA,67.61981472000001,Byrd 2018
byrd_2018,Twitchell,w4-9,304.6,emergent,NA,536.1008736,Byrd 2018
byrd_2018,Twitchell,w4-10,480.27,emergent,NA,845.28288432,Byrd 2018
byrd_2018,Twitchell,w4-9,149.83,emergent,NA,263.70319728000004,Byrd 2018
byrd_2018,Twitchell,w4-9,178.37,emergent,NA,313.93405392,Byrd 2018
byrd_2018,Twitchell,w4-9,60.61,emergent,NA,106.67456976,Byrd 2018
byrd_2018,Twitchell,w4-9,68.88,emergent,NA,121.22990207999999,Byrd 2018
byrd_2018,Twitchell,w4-7n_052412,925.7,emergent,NA,1629.2468112000001,Byrd 2018
byrd_2018,Twitchell,w4-7n_070212,1427.64,emergent,NA,2512.66924224,Byrd 2018
byrd_2018,Twitchell,w3-3,486.91,emergent,NA,856.9693905600001,Byrd 2018
byrd_2018,Twitchell,w3-4,252.86,emergent,NA,445.03764576,Byrd 2018
byrd_2018,Twitchell,w3-4,155.59,emergent,NA,273.84088944,Byrd 2018
byrd_2018,Twitchell,w3-3,605.01,emergent,NA,1064.8272801599999,Byrd 2018
byrd_2018,Twitchell,w3-3,1671.5,emergent,NA,2941.866744,Byrd 2018
byrd_2018,Twitchell,w3-4,292.37,emergent,NA,514.57587792,Byrd 2018
byrd_2018,Twitchell,w3-3,500.03,emergent,NA,880.0608004799999,Byrd 2018
byrd_2018,Twitchell,w3-3,1301.15,emergent,NA,2290.0448184,Byrd 2018
byrd_2018,Twitchell,w3-3,643.97,emergent,NA,1133.3975035199999,Byrd 2018
byrd_2018,Twitchell,w3-4n_052412,598.91,emergent,NA,1054.0911825599999,Byrd 2018
byrd_2018,Twitchell,w3-4n_070212,640.33,emergent,NA,1126.99104528,Byrd 2018
byrd_2018,Twitchell,w3-2,1231.62,emergent,NA,2167.6709059199998,Byrd 2018
byrd_2018,Twitchell,w3-2,980.2,emergent,NA,1725.1676832,Byrd 2018
byrd_2018,Twitchell,w3-2,2002.06,emergent,NA,3523.65763296,Byrd 2018
byrd_2018,Twitchell,w3-2,1401.95,emergent,NA,2467.4544312000003,Byrd 2018
byrd_2018,Twitchell,w3-2,1882.23,emergent,NA,3312.7549156799996,Byrd 2018
byrd_2018,Twitchell,w3-3n_052412,1065.71,emergent,NA,1875.66665136,Byrd 2018
byrd_2018,Twitchell,w3-2n_052412,732.17,emergent,NA,1288.63091472,Byrd 2018
byrd_2018,Twitchell,w3-3n_070212,221.56,emergent,NA,389.94914496,Byrd 2018
byrd_2018,Twitchell,w3-2n_070212,1353.35,emergent,NA,2381.9176536,Byrd 2018
byrd_2018,Twitchell,w3-2n_090712,1662.16,emergent,NA,2925.42819456,Byrd 2018
byrd_2018,Twitchell,w3-1,199.86,emergent,NA,351.75679776,Byrd 2018
byrd_2018,Twitchell,w3-1,110.35,emergent,NA,194.21776559999998,Byrd 2018
byrd_2018,Twitchell,w3-1s_052412,620.17,emergent,NA,1091.5091227199998,Byrd 2018
byrd_2018,Twitchell,w3-1s_070212,590.73,emergent,NA,1039.6942516800002,Byrd 2018
byrd_2018,Twitchell,e1-7,1935.39,emergent,NA,3406.31736624,Byrd 2018
byrd_2018,Twitchell,e1-7,805.82,emergent,NA,1418.25609312,Byrd 2018
byrd_2018,Twitchell,e1-7,1120.04,emergent,NA,1971.28832064,Byrd 2018
byrd_2018,Twitchell,e1-7,1432.89,emergent,NA,2521.90932624,Byrd 2018
byrd_2018,Twitchell,e1-7,1209.11,emergent,NA,2128.05294576,Byrd 2018
byrd_2018,Twitchell,e1-4e_061312,396.48,emergent,NA,697.8111436800001,Byrd 2018
byrd_2018,Twitchell,e1-4e_090712,2345.6,emergent,NA,4128.2935296,Byrd 2018
byrd_2018,Twitchell,drain8_061312,942.05,emergent,NA,1658.0230728,Byrd 2018
byrd_2018,Twitchell,ce1_061312,699.71,emergent,NA,1231.50079536,Byrd 2018
byrd_2018,Twitchell,ce2_061312,913.8,emergent,NA,1608.3026207999999,Byrd 2018
byrd_2018,Twitchell,w1-8,668.54,emergent,NA,1176.64109664,Byrd 2018
byrd_2018,Twitchell,w1-7,491.4,emergent,NA,864.8718623999999,Byrd 2018
byrd_2018,Twitchell,w1-8,788.63,emergent,NA,1388.00141808,Byrd 2018
byrd_2018,Twitchell,w1-7,725.06,emergent,NA,1276.1172009599998,Byrd 2018
byrd_2018,Twitchell,w1-8,1501.15,emergent,NA,2642.0480184000003,Byrd 2018
byrd_2018,Twitchell,w1-7,806.1,emergent,NA,1418.7488976,Byrd 2018
byrd_2018,Twitchell,w1-8,1777.48,emergent,NA,3128.39323968,Byrd 2018
byrd_2018,Twitchell,w1-7,412.87,emergent,NA,726.65780592,Byrd 2018
byrd_2018,Twitchell,w1-8,1324.44,emergent,NA,2331.0355910400003,Byrd 2018
byrd_2018,Twitchell,w1-7,357.19,emergent,NA,628.66011504,Byrd 2018
byrd_2018,Twitchell,w1-7,319.56,emergent,NA,562.43071296,Byrd 2018
byrd_2018,Twitchell,w1-8,1463.43,emergent,NA,2575.6602148800002,Byrd 2018
byrd_2018,Twitchell,w1-7n_052412,586.93,emergent,NA,1033.0061908799998,Byrd 2018
byrd_2018,Twitchell,w1-7n_070212,888.83,emergent,NA,1564.35502128,Byrd 2018
byrd_2018,Twitchell,drain4_061312,287.47,emergent,NA,505.95179952,Byrd 2018
byrd_2018,Twitchell,f2_061312,1121.49,emergent,NA,1973.84034384,Byrd 2018
byrd_2018,Twitchell,f1_061312,801.29,emergent,NA,1410.2832206399999,Byrd 2018
byrd_2018,Twitchell,f1_090712,4113.69,emergent,NA,7240.160219039999,Byrd 2018
byrd_2018,Twitchell,f2_090712,1905.96,emergent,NA,3354.52009536,Byrd 2018
byrd_2018,Twitchell,drain5_061312,363.3,emergent,NA,639.4138128,Byrd 2018
byrd_2018,Twitchell,drain6_061312,462.08,emergent,NA,813.26819328,Byrd 2018
byrd_2018,Twitchell,w1-4,311.6,emergent,NA,548.4209856000001,Byrd 2018
byrd_2018,Twitchell,w1-4,499.94,emergent,NA,879.90239904,Byrd 2018
byrd_2018,Twitchell,w1-4,768.47,emergent,NA,1352.51949552,Byrd 2018
byrd_2018,Twitchell,w1-4,821.09,emergent,NA,1445.13153744,Byrd 2018
byrd_2018,Twitchell,w1-4,849.67,emergent,NA,1495.43279472,Byrd 2018
byrd_2018,Twitchell,w1-4,907.23,emergent,NA,1596.73931568,Byrd 2018
byrd_2018,Twitchell,w1-3n_052412,537.03,emergent,NA,945.1813924799999,Byrd 2018
byrd_2018,Twitchell,w1-4n_052412,739.21,emergent,NA,1301.0214273600002,Byrd 2018
byrd_2018,Twitchell,w1-3n_070212,1144.66,emergent,NA,2014.6199145600003,Byrd 2018
byrd_2018,Twitchell,w1-4n_070212,820.38,emergent,NA,1443.88192608,Byrd 2018
byrd_2018,Twitchell,w1-6,874.29,emergent,NA,1538.7643886399999,Byrd 2018
byrd_2018,Twitchell,w1-5,368.2,emergent,NA,648.0378912,Byrd 2018
byrd_2018,Twitchell,w1-5,705.83,emergent,NA,1242.27209328,Byrd 2018
byrd_2018,Twitchell,w1-6,863.83,emergent,NA,1520.35462128,Byrd 2018
byrd_2018,Twitchell,w1-5,1267.23,emergent,NA,2230.34507568,Byrd 2018
byrd_2018,Twitchell,w1-6,1056.17,emergent,NA,1858.87609872,Byrd 2018
byrd_2018,Twitchell,w1-5,1196.3,emergent,NA,2105.5071408,Byrd 2018
byrd_2018,Twitchell,w1-6,449.8,emergent,NA,791.6551968,Byrd 2018
byrd_2018,Twitchell,w1-6,268.71,emergent,NA,472.93389935999994,Byrd 2018
byrd_2018,Twitchell,w1-5,1414.85,emergent,NA,2490.1586375999996,Byrd 2018
byrd_2018,Twitchell,w1-5,1381.73,emergent,NA,2431.86690768,Byrd 2018
byrd_2018,Twitchell,w1-6,369.43,emergent,NA,650.20271088,Byrd 2018
byrd_2018,Twitchell,w1-6n_052412,1044.02,emergent,NA,1837.49190432,Byrd 2018
byrd_2018,Twitchell,w1-5n_052412,438.34,emergent,NA,771.4854134399999,Byrd 2018
byrd_2018,Twitchell,w1-6n_070212,546.8,emergent,NA,962.3767487999999,Byrd 2018
byrd_2018,Twitchell,w1-5n_070212,754.67,emergent,NA,1328.2312747199999,Byrd 2018
byrd_2018,Twitchell,e1_061312,984.67,emergent,NA,1733.0349547199999,Byrd 2018
byrd_2018,Twitchell,e2_061312,590.51,emergent,NA,1039.30704816,Byrd 2018
byrd_2018,Twitchell,e2_090712,1123.98,emergent,NA,1978.22278368,Byrd 2018
byrd_2018,Twitchell,e1_090712,1679.86,emergent,NA,2956.5804777599997,Byrd 2018
byrd_2018,Twitchell,drain3_061312,442.4,emergent,NA,778.6310784,Byrd 2018
byrd_2018,Twitchell,w1-1,902.36,emergent,NA,1588.1680377599998,Byrd 2018
byrd_2018,Twitchell,w1-2,728.64,emergent,NA,1282.41805824,Byrd 2018
byrd_2018,Twitchell,w1-3,951.18,emergent,NA,1674.09201888,Byrd 2018
byrd_2018,Twitchell,w1-2,816.37,emergent,NA,1436.82426192,Byrd 2018
byrd_2018,Twitchell,w1-3,941.93,emergent,NA,1657.8118708799998,Byrd 2018
byrd_2018,Twitchell,w1-1,804.58,emergent,NA,1416.07367328,Byrd 2018
byrd_2018,Twitchell,w1-1,901.46,emergent,NA,1586.5840233600002,Byrd 2018
byrd_2018,Twitchell,w1-2,1235.26,emergent,NA,2174.07736416,Byrd 2018
byrd_2018,Twitchell,w1-3,1035.87,emergent,NA,1823.1477739199997,Byrd 2018
byrd_2018,Twitchell,w1-2,918.34,emergent,NA,1616.2930934400001,Byrd 2018
byrd_2018,Twitchell,w1-3,616.52,emergent,NA,1085.08506432,Byrd 2018
byrd_2018,Twitchell,w1-1,1055.05,emergent,NA,1856.9048808,Byrd 2018
byrd_2018,Twitchell,w1-2,1222.67,emergent,NA,2151.9187627200004,Byrd 2018
byrd_2018,Twitchell,w1-1,762.23,emergent,NA,1341.53699568,Byrd 2018
byrd_2018,Twitchell,w1-3,434.22,emergent,NA,764.2341475200001,Byrd 2018
byrd_2018,Twitchell,w1-3,828.6,emergent,NA,1458.3492576,Byrd 2018
byrd_2018,Twitchell,w1-1,969.03,emergent,NA,1705.5083044799999,Byrd 2018
byrd_2018,Twitchell,w1-2,1105.88,emergent,NA,1946.3664940800002,Byrd 2018
byrd_2018,Twitchell,w1-2n_052412,836.86,emergent,NA,1472.88698976,Byrd 2018
byrd_2018,Twitchell,w1-1s_052412,590.44,emergent,NA,1039.18384704,Byrd 2018
byrd_2018,Twitchell,w1-1s_070212,338.07,emergent,NA,595.00860912,Byrd 2018
byrd_2018,Twitchell,w1-2n_070212,1316.62,emergent,NA,2317.27226592,Byrd 2018
byrd_2018,Twitchell,w1-2n_090712,1755.14,emergent,NA,3089.07448224,Byrd 2018
byrd_2018,Twitchell,w1-1s_090712,767.56,emergent,NA,1350.9178809599998,Byrd 2018
byrd_2018,Twitchell,d1_061312,479.77,emergent,NA,844.4028763199999,Byrd 2018
byrd_2018,Twitchell,d2_061312,687.58,emergent,NA,1210.1518012800002,Byrd 2018
byrd_2018,Twitchell,d1_090712,810.08,emergent,NA,1425.75376128,Byrd 2018
byrd_2018,Twitchell,d2_090712,1792.79,emergent,NA,3155.33908464,Byrd 2018
byrd_2018,Twitchell,drain1_061312,245.23,emergent,NA,431.60872367999997,Byrd 2018
byrd_2018,Twitchell,drain2_061312,439.01,emergent,NA,772.66462416,Byrd 2018
byrd_2018,CarlsMarsh,22,77.75,emergent,NA,136.84124400000002,Byrd 2018
byrd_2018,CarlsMarsh,24,153.81,emergent,NA,270.70806096,Byrd 2018
byrd_2018,CarlsMarsh,23,153.3,emergent,NA,269.8104528,Byrd 2018
byrd_2018,CarlsMarsh,28,146.1,emergent,NA,257.1383376,Byrd 2018
byrd_2018,CarlsMarsh,25,102.1,emergent,NA,179.6976336,Byrd 2018
byrd_2018,CarlsMarsh,27,178.76,emergent,NA,314.62046015999994,Byrd 2018
byrd_2018,CarlsMarsh,26,238.72,emergent,NA,420.15101952000003,Byrd 2018
byrd_2018,CarlsMarsh,21,326.09,emergent,NA,573.9236174399999,Byrd 2018
byrd_2018,CarlsMarsh,20,293.17,emergent,NA,515.98389072,Byrd 2018
byrd_2018,CarlsMarsh,11,278.69,emergent,NA,490.49885903999996,Byrd 2018
byrd_2018,CarlsMarsh,17,288.84,emergent,NA,508.36302143999995,Byrd 2018
byrd_2018,CarlsMarsh,19,188.53,emergent,NA,331.81581648,Byrd 2018
byrd_2018,CarlsMarsh,18,227.73,emergent,NA,400.80844368,Byrd 2018
byrd_2018,CarlsMarsh,5,373.26,emergent,NA,656.9435721599999,Byrd 2018
byrd_2018,CarlsMarsh,15,113.83,emergent,NA,200.34262128,Byrd 2018
byrd_2018,CarlsMarsh,12,167.72,emergent,NA,295.18988352,Byrd 2018
byrd_2018,CarlsMarsh,16,133.95,emergent,NA,235.7541432,Byrd 2018
byrd_2018,CarlsMarsh,13,69.26,emergent,NA,121.89870816,Byrd 2018
byrd_2018,CarlsMarsh,7,143.41,emergent,NA,252.40389456,Byrd 2018
byrd_2018,CarlsMarsh,4,449.11,emergent,NA,790.44078576,Byrd 2018
byrd_2018,CarlsMarsh,10,274.91,emergent,NA,483.84599856000006,Byrd 2018
byrd_2018,CarlsMarsh,6,237.84,emergent,NA,418.60220544000003,Byrd 2018
byrd_2018,CarlsMarsh,14,121.22,emergent,NA,213.34913952,Byrd 2018
byrd_2018,CarlsMarsh,9,665.28,emergent,NA,1170.90344448,Byrd 2018
byrd_2018,CarlsMarsh,8,302.54,emergent,NA,532.47524064,Byrd 2018
byrd_2018,CarlsMarsh,2,460.51,emergent,NA,810.50496816,Byrd 2018
byrd_2018,CarlsMarsh,3,336.96,emergent,NA,593.0549913599999,Byrd 2018
byrd_2018,CarlsMarsh,1,346.12,emergent,NA,609.1767379199999,Byrd 2018
byrd_2018,Pond2A,1,640.03,emergent,NA,1126.4630404799998,Byrd 2018
byrd_2018,Pond2A,2,331.92,emergent,NA,584.1845107199999,Byrd 2018
byrd_2018,Pond2A,8,217.22,emergent,NA,382.31067551999996,Byrd 2018
byrd_2018,Pond2A,6,173.72,emergent,NA,305.74997952,Byrd 2018
byrd_2018,Pond2A,3,743,emergent,NA,1307.691888,Byrd 2018
byrd_2018,Pond2A,13,100.74,emergent,NA,177.30401184,Byrd 2018
byrd_2018,Pond2A,11,124.39,emergent,NA,218.92839024,Byrd 2018
byrd_2018,Pond2A,5,303.57,emergent,NA,534.28805712,Byrd 2018
byrd_2018,Pond2A,12,96.02,emergent,NA,168.99673632,Byrd 2018
byrd_2018,Pond2A,7,186.49,emergent,NA,328.22538384,Byrd 2018
byrd_2018,Pond2A,4,262.02,emergent,NA,461.15939231999994,Byrd 2018
byrd_2018,Pond2A,10,586.46,emergent,NA,1032.17898336,Byrd 2018
byrd_2018,Pond2A,9,239.45,emergent,NA,421.4358312,Byrd 2018
byrd_2018,Pond2A,32,652.72,emergent,NA,1148.79764352,Byrd 2018
byrd_2018,Pond2A,14,389.76,emergent,NA,685.98383616,Byrd 2018
byrd_2018,Pond2A,15,184.86,emergent,NA,325.35655776,Byrd 2018
byrd_2018,Pond2A,33,584.55,emergent,NA,1028.8173527999998,Byrd 2018
byrd_2018,Pond2A,34,595.82,emergent,NA,1048.65273312,Byrd 2018
byrd_2018,Pond2A,35,548.32,emergent,NA,965.0519731200001,Byrd 2018
byrd_2018,Pond2A,37,539.21,emergent,NA,949.0182273600001,Byrd 2018
byrd_2018,Pond2A,17,424.35,emergent,NA,746.8627896,Byrd 2018
byrd_2018,Pond2A,18,247.95,emergent,NA,436.3959672,Byrd 2018
byrd_2018,Pond2A,20,396.12,emergent,NA,697.17753792,Byrd 2018
byrd_2018,Pond2A,19,264.18,emergent,NA,464.96102688,Byrd 2018
byrd_2018,Pond2A,16,368.69,emergent,NA,648.9002990399999,Byrd 2018
byrd_2018,Pond2A,31,600.35,emergent,NA,1056.6256056,Byrd 2018
byrd_2018,Pond2A,30,472.99,emergent,NA,832.46996784,Byrd 2018
byrd_2018,Pond2A,36,424.75,emergent,NA,747.566796,Byrd 2018
byrd_2018,Pond2A,38,479.16,emergent,NA,843.3292665600001,Byrd 2018
byrd_2018,Pond2A,39,406.62,emergent,NA,715.6577059199999,Byrd 2018
byrd_2018,Pond2A,44,309.58,emergent,NA,544.86575328,Byrd 2018
byrd_2018,Pond2A,29,82.99,emergent,NA,146.06372783999998,Byrd 2018
byrd_2018,Pond2A,45,531.61,emergent,NA,935.64210576,Byrd 2018
byrd_2018,Pond2A,46,680.74,emergent,NA,1198.11329184,Byrd 2018
byrd_2018,Pond2A,47,505.52,emergent,NA,889.7232883199999,Byrd 2018
byrd_2018,Pond2A,48,565.76,emergent,NA,995.7466521599999,Byrd 2018
byrd_2018,Pond2A,49,518.63,emergent,NA,912.79709808,Byrd 2018
byrd_2018,Pond2A,40,553.23,emergent,NA,973.6936516800001,Byrd 2018
byrd_2018,Pond2A,41,669.66,emergent,NA,1178.6123145599997,Byrd 2018
byrd_2018,Pond2A,43,631.14,emergent,NA,1110.81649824,Byrd 2018
byrd_2018,Pond2A,42,666.72,emergent,NA,1173.43786752,Byrd 2018
byrd_2018,Coon Island,78,681.64,emergent,NA,1199.69730624,Byrd 2018
byrd_2018,Coon Island,77,856.22,emergent,NA,1506.9608995199999,Byrd 2018
byrd_2018,Coon Island,76,514.28,emergent,NA,905.1410284799999,Byrd 2018
byrd_2018,Coon Island,75,454.61,emergent,NA,800.12087376,Byrd 2018
byrd_2018,Coon Island,72,539.86,emergent,NA,950.1622377599999,Byrd 2018
byrd_2018,Coon Island,73,483.12,emergent,NA,850.29892992,Byrd 2018
byrd_2018,Coon Island,74,591.29,emergent,NA,1040.6798606399998,Byrd 2018
byrd_2018,Coon Island,71,309.07,emergent,NA,543.96814512,Byrd 2018
byrd_2018,Coon Island,79,279.23,emergent,NA,491.44926768000005,Byrd 2018
byrd_2018,Coon Island,80,269.83,emergent,NA,474.90511727999996,Byrd 2018
byrd_2018,Coon Island,48,271.83,emergent,NA,478.42514927999997,Byrd 2018
byrd_2018,Coon Island,47,243.36,emergent,NA,428.31749376,Byrd 2018
byrd_2018,Coon Island,46,179.89,emergent,NA,316.60927824,Byrd 2018
byrd_2018,Coon Island,45,218.95,emergent,NA,385.3555032,Byrd 2018
byrd_2018,Coon Island,44,197.13,emergent,NA,346.95195408,Byrd 2018
byrd_2018,Coon Island,43,159.21,emergent,NA,280.21214736,Byrd 2018
byrd_2018,Coon Island,41,164.03,emergent,NA,288.69542448,Byrd 2018
byrd_2018,Coon Island,42,168.93,emergent,NA,297.31950288,Byrd 2018
byrd_2018,Rush Ranch,r7-6-4,684.95,emergent,NA,1205.5229592,Byrd 2018
byrd_2018,Rush Ranch,r7-6-1,1270.73,emergent,NA,2236.50513168,Byrd 2018
byrd_2018,Rush Ranch,r7-6-6,476.44,emergent,NA,838.5420230399999,Byrd 2018
byrd_2018,Rush Ranch,r7-6-3,1052,emergent,NA,1851.536832,Byrd 2018
byrd_2018,Rush Ranch,r7-6-2,766.82,emergent,NA,1349.61546912,Byrd 2018
